Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,8,D. Carr QB - LV ,21.60,M. Ingram RB - NO ,7.50,J. Howard RB - CHI ,9.90,A. Brown WR - PIT ,7.60,D. Adams WR - GB ,4.20,T. Kelce TE - KC ,10.30,D. Martin RB - TB ,12.50,J. Tucker K - BAL ,5.00,Cardinals DEF ,4.00,R. Shazier LB - PIT ,11.50,R. Cobb WR - GB ,8.40,J. Hill RB - CIN ,6.30,Q. Enunwa WR - NYJ ,0.00,M. Gordon RB - LAC ,0.00,D. Henry RB - TEN ,0.00,V. Miller LB - DEN ,0.00,94.10,Aaron,110.68
Liam WHYTE,3,A. Rodgers QB - GB ,31.34,T. Gurley RB - LA ,13.60,R. Kelley RB - WAS ,31.70,J. Edelman WR - NE ,14.90,J. Crowder WR - WAS ,16.20,J. Thomas TE - JAX ,5.20,R. Matthews WR - TEN ,12.20,A. Vinatieri K - IND ,6.00,Rams DEF ,7.00,L. Kuechly LB - CAR ,12.00,K. Rudolph TE - MIN ,1.20,B. Marshall WR - NYJ ,0.00,T. Pryor WR - CLE ,9.70,S. Diggs WR - MIN ,3.70,M. Jones RB - WAS ,0.00,-,-,150.14,Jackson ,69.24
Adam,4,M. Mariota QB - TEN ,22.50,L. McCoy RB - BUF ,10.50,C. Hyde RB - SF ,13.00,J. Nelson WR - GB ,8.80,T. Hilton WR - IND ,16.70,J. Doyle TE - IND ,0.70,T. West RB - BAL ,11.30,C. Sturgis K - PHI ,1.00,Dolphins DEF ,7.00,K. Alexander LB - TB ,6.50,M. Ryan QB - ATL ,0.00,R. Jennings RB - NYG ,18.90,R. Gronkowski TE - NE ,0.00,T. Benjamin WR - LAC ,0.00,M. Jones WR - DET ,1.50,D. Booker RB - DEN ,0.00,98.00,Todd,98.00
Steven,10,R. Tannehill QB - MIA ,14.78,L. Blount RB - NE ,12.40,D. Sproles RB - PHI ,2.10,C. Beasley WR - DAL ,11.90,J. Landry WR - MIA ,8.80,D. Walker TE - TEN ,3.60,W. Snead WR - NO ,3.30,A. Franks K - MIA ,3.00,Seahawks DEF ,7.00,D. Johnson LB - KC ,6.50,M. Crabtree WR - LV ,2.50,E. Sanders WR - DEN ,0.00,D. Williams RB - PIT ,0.00,C. Palmer QB - ARI ,13.02,T. Coleman RB - ATL ,0.00,Z. Brown LB - BUF ,10.00,73.38,Oliver,82.30
Oliver,9,D. Brees QB - NO ,16.40,L. Miller RB - HOU ,17.30,T. Yeldon RB - JAX ,3.20,L. Fitzgerald WR - ARI ,6.30,C. Meredith WR - CHI ,4.90,J. Graham TE - SEA ,10.60,O. Beckham WR - NYG ,4.60,S. Hauschka K - SEA ,8.00,Panthers DEF ,8.00,C. Dunlap DL - CIN ,3.00,J. Maclin WR - KC ,0.00,S. Shepard WR - NYG ,11.00,Raiders DEF ,7.00,C. Graham DB - BUF ,6.00,-,-,-,-,82.30,Steven,73.38
Aaron,1,B. Roethlisberger QB - PIT ,8.68,L. Murray RB - LV ,9.20,D. Johnson RB - ARI ,28.00,M. Evans WR - TB ,10.50,K. Benjamin WR - CAR ,5.60,J. Reed TE - WAS ,7.90,I. Crowell RB - CLE ,2.30,D. Bailey K - DAL ,9.00,Vikings DEF ,20.00,A. Ogletree LB - LA ,9.50,K. Britt WR - LA ,5.30,R. Mathews RB - PHI ,3.10,B. LaFell WR - CIN ,4.20,J. Witten TE - DAL ,3.70,G. Bernard RB - CIN ,9.10,D. Prescott QB - DAL ,27.64,110.68,Liam,94.10
Kevin,6,C. Newton QB - CAR ,12.38,D. Murray RB - TEN ,13.90,S. Ware RB - KC ,10.50,T. Hill WR - KC ,6.10,M. Thomas WR - NO ,6.80,G. Olsen TE - CAR ,3.30,T. Hightower RB - NO ,12.60,C. Santos K - KC ,5.00,Patriots DEF ,6.00,K. Vaccaro DB - NO ,3.00,M. Stafford QB - DET ,11.12,J. Jones WR - ATL ,0.00,M. Floyd WR - NE ,3.10,L. Bell RB - PIT ,26.10,B. Cooks WR - NO ,4.90,K. Mack DL - LV ,5.00,79.58,Kevin,113.88
Todd,5,T. Brady QB - NE ,28.40,J. Starks RB - GB ,13.10,F. Gore RB - IND ,12.10,D. Bryant WR - DAL ,20.00,A. Green WR - CIN ,0.00,M. Bennett TE - NE ,1.40,M. Wallace WR - BAL ,7.50,D. Hopkins K - WAS ,6.00,Chiefs DEF ,4.00,P. Posluszny LB - JAX ,5.50,M. Forte RB - NYJ ,0.00,R. Wilson QB - SEA ,26.28,T. Rawls RB - SEA ,8.80,T. Williams WR - LAC ,0.00,P. Barber RB - TB ,2.20,Ravens DEF ,1.00,98.00,Adam,98.00
Jackson ,7,T. Taylor QB - BUF ,8.54,J. Stewart RB - CAR ,9.90,T. Riddick RB - DET ,8.30,D. Baldwin WR - SEA ,15.00,D. Hopkins WR - HOU ,5.80,T. Eifert TE - CIN ,3.70,J. Brown WR - ARI ,0.00,S. Gostkowski K - NE ,6.00,Cowboys DEF ,2.00,J. Freeman LB - CHI ,10.00,G. Barnidge TE - CLE ,8.30,D. Thomas WR - DEN ,0.00,P. Rivers QB - LAC ,0.00,A. Jeffery WR - CHI ,0.00,D. Freeman RB - ATL ,0.00,Broncos DEF ,0.00,69.24,Liam WHYTE,150.14
Kevin,2,A. Luck QB - IND ,18.68,J. Ajayi RB - MIA ,8.40,E. Elliott RB - DAL ,12.70,D. Moncrief WR - IND ,9.70,A. Cooper WR - LV ,12.70,V. McDonald TE - SF ,10.60,C. Prosise RB - SEA ,14.10,S. Janikowski K - LV ,9.00,Giants DEF ,7.00,L. Collins DB - NYG ,11.00,P. Garcon WR - WAS ,17.60,A. Dalton QB - CIN ,15.28,S. Smith WR - BAL ,15.90,A. Gates TE - LAC ,0.00,A. Robinson WR - JAX ,7.80,J. White RB - NE ,12.30,113.88,Kevin,79.58
