Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,3,D. Carr QB - LV ,21.98,M. Gordon RB - LAC ,12.70,J. Howard RB - CHI ,23.30,R. Cobb WR - GB ,10.80,A. Brown WR - PIT ,13.80,D. Pitta TE - BAL ,5.90,E. Lacy RB - GB ,8.40,J. Tucker K - BAL ,4.00,Steelers DEF ,7.00,V. Miller LB - DEN ,6.00,D. Jackson WR - WAS ,3.50,D. Martin RB - TB ,0.00,T. Austin WR - LA ,9.50,T. Kelce TE - KC ,0.00,J. McKinnon RB - MIN ,4.60,Q. Enunwa WR - NYJ ,5.10,113.88,Kevin,106.10
Liam WHYTE,5,A. Rodgers QB - GB ,15.86,T. Gurley RB - LA ,16.80,M. Jones RB - WAS ,4.60,J. Edelman WR - NE ,3.50,T. Pryor WR - CLE ,7.30,Z. Miller TE - CHI ,7.30,B. Marshall WR - NYJ ,17.40,A. Vinatieri K - IND ,21.00,Cardinals DEF ,15.00,L. Kuechly LB - CAR ,8.50,D. Sproles RB - PHI ,6.80,A. Hurns WR - JAX ,0.00,D. Parker WR - MIA ,8.00,J. Crowder WR - WAS ,3.50,S. Diggs WR - MIN ,0.00,W. Fuller WR - HOU ,0.40,117.26,Todd,81.44
Adam,4,M. Ryan QB - ATL ,14.98,T. West RB - BAL ,8.90,C. Hyde RB - SF ,17.40,J. Nelson WR - GB ,9.80,T. Hilton WR - IND ,23.10,R. Gronkowski TE - NE ,10.90,M. Jones WR - DET ,9.70,S. Gostkowski K - NE ,7.00,Eagles DEF ,6.00,K. Alexander LB - TB ,5.00,R. Jennings RB - NYG ,0.00,L. McCoy RB - BUF ,15.80,S. Bradford QB - MIN ,18.64,V. Cruz WR - NYG ,0.00,T. Benjamin WR - LAC ,12.70,C. Sims RB - TB ,0.00,112.78,Oliver,69.30
Steven,7,R. Tannehill QB - MIA ,3.64,L. Blount RB - NE ,9.70,T. Coleman RB - ATL ,22.30,E. Sanders WR - DEN ,10.00,J. Landry WR - MIA ,3.00,J. Witten TE - DAL ,4.30,M. Crabtree WR - LV ,10.70,G. Gano K - CAR ,2.00,Giants DEF ,4.00,Z. Brown LB - BUF ,7.50,J. Charles RB - KC ,0.00,D. Walker TE - TEN ,14.60,C. Palmer QB - ARI ,0.00,C. Beasley WR - DAL ,11.30,W. Snead WR - NO ,0.00,D. Johnson LB - KC ,0.00,77.14,Aaron,105.70
Oliver,9,J. Flacco QB - BAL ,13.00,L. Miller RB - HOU ,4.40,J. Ferguson RB - IND ,2.30,S. Smith WR - BAL ,2.90,S. Shepard WR - NYG ,1.40,Z. Ertz TE - PHI ,3.70,L. Fitzgerald WR - ARI ,20.10,C. Barth K - CHI ,11.00,Panthers DEF ,3.00,C. Dunlap DL - CIN ,7.50,J. Maclin WR - KC ,0.00,J. Graham TE - SEA ,0.00,M. Ingram RB - NO ,0.00,D. Brees QB - NO ,0.00,O. Beckham WR - NYG ,11.60,S. Hauschka K - SEA ,0.00,69.30,Adam,112.78
Aaron,1,B. Roethlisberger QB - PIT ,29.20,I. Crowell RB - CLE ,4.00,D. Johnson RB - ARI ,32.50,K. Benjamin WR - CAR ,7.00,J. Matthews WR - PHI ,6.50,J. Reed TE - WAS ,5.30,J. Hill RB - CIN ,1.20,D. Bailey K - DAL ,4.00,Vikings DEF ,16.00,N. Bowman LB - SF ,0.00,R. Mathews RB - PHI ,11.50,J. Thomas TE - JAX ,0.00,A. Jeffery WR - CHI ,7.70,L. Murray RB - LV ,0.00,M. Evans WR - TB ,14.90,D. Prescott QB - DAL ,19.48,105.70,Steven,77.14
Kevin,8,M. Stafford QB - DET ,18.80,D. Murray RB - TEN ,13.70,L. Bell RB - PIT ,15.40,J. Jones WR - ATL ,2.90,M. Floyd WR - NE ,0.00,G. Olsen TE - CAR ,18.10,T. Williams WR - LAC ,17.70,C. Catanzaro K - ARI ,7.00,Patriots DEF ,10.00,K. Mack DL - LV ,2.50,T. Hightower RB - NO ,0.00,C. Newton QB - CAR ,0.00,S. Ware RB - KC ,0.00,B. Cooks WR - NO ,0.00,M. Thomas WR - NO ,0.00,Seahawks DEF ,0.00,106.10,Liam,113.88
Todd,10,T. Brady QB - NE ,29.64,M. Forte RB - NYJ ,6.00,F. Gore RB - IND ,7.90,A. Green WR - CIN ,5.00,M. Wallace WR - BAL ,6.30,K. Rudolph TE - MIN ,1.50,D. Amendola WR - NE ,1.10,D. Hopkins K - WAS ,4.00,Bills DEF ,17.00,L. David LB - TB ,3.00,D. Bryant WR - DAL ,0.00,R. Wilson QB - SEA ,0.00,C. Michael RB - GB ,0.00,D. Johnson RB - CLE ,3.20,T. Rawls RB - SEA ,0.00,Chiefs DEF ,0.00,81.44,Liam WHYTE,117.26
Jackson ,6,P. Rivers QB - LAC ,26.36,T. Riddick RB - DET ,20.20,D. Freeman RB - ATL ,18.30,D. Thomas WR - DEN ,10.90,P. Dorsett WR - IND ,2.60,G. Barnidge TE - CLE ,7.60,J. Brown WR - ARI ,1.10,M. Nugent K ,2.00,Broncos DEF ,4.00,E. Kendricks LB - MIN ,6.50,J. Stewart RB - CAR ,0.00,C. Ivory RB - JAX ,0.00,D. Baldwin WR - SEA ,0.00,K. Cousins QB - WAS ,14.30,D. Hopkins WR - HOU ,11.60,J. Langford RB - CHI ,0.00,99.56,Kevin,126.18
Kevin,2,A. Luck QB - IND ,24.18,C. Anderson RB - DEN ,6.20,J. Ajayi RB - MIA ,10.20,S. Coates WR - PIT ,25.90,A. Cooper WR - LV ,21.80,C. Brate TE - TB ,3.80,G. Bernard RB - CIN ,9.60,S. Janikowski K - LV ,16.00,Rams DEF ,2.00,J. Casillas LB - NYG ,6.50,A. Dalton QB - CIN ,22.16,T. Smith WR - SF ,0.00,A. Gates TE - LAC ,8.00,A. Robinson WR - JAX ,0.00,D. Moncrief WR - IND ,0.00,E. Elliott RB - DAL ,29.10,126.18,Jackson ,99.56
