Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,8,D. Carr QB - LV ,11.02,M. Gordon RB - LAC ,0.00,J. Howard RB - CHI ,18.30,A. Brown WR - PIT ,5.80,D. Adams WR - GB ,2.50,T. Kelce TE - KC ,4.10,D. Martin RB - TB ,4.20,J. Tucker K - BAL ,11.00,Dolphins DEF ,21.00,V. Miller LB - DEN ,4.50,R. Cobb WR - GB ,0.00,M. Ingram RB - NO ,9.20,D. Inman WR - LAC ,7.80,J. Hill RB - CIN ,11.10,Q. Enunwa WR - NYJ ,6.40,D. Henry RB - TEN ,17.80,82.42,Kevin,118.10
Liam WHYTE,4,A. Rodgers QB - GB ,11.98,T. Gurley RB - LA ,3.60,R. Kelley RB - WAS ,11.50,R. Matthews WR - TEN ,8.50,J. Crowder WR - WAS ,0.40,C. Brate TE - TB ,13.30,K. Farrow RB - LAC ,3.30,A. Vinatieri K - IND ,12.00,Bills DEF ,9.00,L. Kuechly LB - CAR ,0.00,R. Jennings RB - NYG ,3.80,J. Edelman WR - NE ,7.50,B. Marshall WR - NYJ ,1.60,T. Pryor WR - CLE ,1.90,S. Diggs WR - MIN ,2.30,D. Booker RB - DEN ,3.30,73.58,Adam,127.04
Adam,1,M. Ryan QB - ATL ,19.34,L. McCoy RB - BUF ,28.90,C. Hyde RB - SF ,5.70,J. Nelson WR - GB ,12.40,T. Hilton WR - IND ,4.50,Z. Ertz TE - PHI ,8.00,B. Powell RB - NYJ ,17.20,S. Gostkowski K - NE ,10.00,Ravens DEF ,3.00,K. Alexander LB - TB ,18.00,M. Bennett TE - NE ,3.50,G. Tate WR - DET ,12.20,D. Lewis RB - NE ,12.40,D. Allen TE - IND ,1.30,T. West RB - BAL ,12.20,M. Mariota QB - TEN ,5.44,127.04,Liam WHYTE,73.58
Steven,10,C. Palmer QB - ARI ,20.72,L. Blount RB - NE ,9.10,T. Coleman RB - ATL ,6.60,M. Crabtree WR - LV ,12.00,J. Landry WR - MIA ,16.80,D. Walker TE - TEN ,5.50,E. Sanders WR - DEN ,4.80,B. McManus K - DEN ,3.00,Buccaneers DEF ,5.00,Z. Brown LB - BUF ,9.50,V. Davis TE - WAS ,3.30,D. Sproles RB - PHI ,0.00,R. Tannehill QB - MIA ,0.00,C. Beasley WR - DAL ,4.80,W. Snead WR - NO ,7.60,D. Johnson LB - KC ,0.00,93.02,-,-
Oliver,9,D. Brees QB - NO ,29.36,L. Miller RB - HOU ,14.90,T. Yeldon RB - JAX ,6.20,D. Jackson WR - WAS ,11.10,L. Fitzgerald WR - ARI ,3.70,J. Graham TE - SEA ,3.10,O. Beckham WR - NYG ,13.30,S. Hauschka K - SEA ,6.00,Raiders DEF ,8.00,C. Graham DB - BUF ,3.00,J. Maclin WR - KC ,8.20,D. Johnson RB - CLE ,9.30,C. Meredith WR - CHI ,10.40,S. Shepard WR - NYG ,11.60,Panthers DEF ,8.00,C. Dunlap DL - CIN ,6.00,98.66,-,-
Aaron,2,D. Prescott QB - DAL ,19.16,L. Murray RB - LV ,7.20,D. Johnson RB - ARI ,22.80,M. Evans WR - TB ,5.90,K. Benjamin WR - CAR ,2.00,J. Reed TE - WAS ,0.60,K. Britt WR - LA ,5.00,D. Bailey K - DAL ,14.00,Vikings DEF ,-1.00,A. Ogletree LB - LA ,9.50,R. Mathews RB - PHI ,21.30,B. LaFell WR - CIN ,9.10,J. Witten TE - DAL ,4.10,B. Roethlisberger QB - PIT ,16.94,I. Crowell RB - CLE ,4.80,H. Henry TE - LAC ,9.70,85.16,Kevin,103.56
Kevin,5,C. Newton QB - CAR ,20.00,L. Bell RB - PIT ,13.10,S. Ware RB - KC ,11.40,T. Hill WR - KC ,14.80,M. Thomas WR - NO ,11.20,G. Olsen TE - CAR ,8.50,D. Murray RB - TEN ,14.10,C. Santos K - KC ,5.00,Patriots DEF ,17.00,K. Mack DL - LV ,3.00,T. Hightower RB - NO ,16.80,M. Stafford QB - DET ,10.22,J. Jones WR - ATL ,0.00,M. Floyd WR - NE ,0.00,B. Cooks WR - NO ,30.60,-,-,118.10,Liam,82.42
Todd,6,R. Wilson QB - SEA ,20.36,F. Gore RB - IND ,11.50,T. Rawls RB - SEA ,4.40,S. Watkins WR - BUF ,1.00,T. Williams WR - LAC ,2.00,K. Rudolph TE - MIN ,9.70,M. Wallace WR - BAL ,6.00,D. Hopkins K - WAS ,9.00,Chiefs DEF ,8.00,S. Lee LB - DAL ,8.50,M. Forte RB - NYJ ,2.80,J. Starks RB - GB ,0.00,D. Bryant WR - DAL ,8.20,A. Green WR - CIN ,0.00,T. Brady QB - NE ,9.42,K. Cousins QB - WAS ,9.70,80.46,Jackson ,111.82
Jackson ,7,A. Smith QB - KC ,11.62,J. Stewart RB - CAR ,16.00,D. Freeman RB - ATL ,31.50,D. Baldwin WR - SEA ,9.50,D. Hopkins WR - HOU ,8.70,T. Eifert TE - CIN ,0.90,D. Thomas WR - DEN ,10.10,M. Bryant K - ATL ,13.00,Broncos DEF ,3.00,L. Collins DB - NYG ,7.50,A. Dalton QB - CIN ,10.38,P. Rivers QB - LAC ,14.24,A. Peterson RB - MIN ,1.30,T. Riddick RB - DET ,0.00,J. Matthews WR - PHI ,2.70,M. Jones RB - WAS ,0.00,111.82,Todd,80.46
Kevin,3,T. Taylor QB - BUF ,15.86,J. Ajayi RB - MIA ,5.10,E. Elliott RB - DAL ,24.80,S. Smith WR - BAL ,10.00,T. Gabriel WR - ATL ,12.00,C. Fleener TE - NO ,1.00,A. Cooper WR - LV ,2.80,S. Janikowski K - LV ,13.00,Seahawks DEF ,11.00,P. Posluszny LB - JAX ,8.00,J. Gresham TE - ARI ,4.20,A. Gates TE - LAC ,1.10,A. Luck QB - IND ,18.80,A. Robinson WR - JAX ,1.50,D. Moncrief WR - IND ,0.00,V. Burfict LB - CIN ,6.50,103.56,Aaron,85.16
