Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,8,P. Mahomes QB - KC ,28.34,C. Hyde RB - JAX ,12.50,L. Fournette RB - JAX ,5.50,O. Beckham WR - NYG ,11.00,S. Diggs WR - MIN ,11.10,T. Kelce TE - KC ,0.60,J. Landry WR - CLE ,10.60,G. Zuerlein K - LA ,17.00,Saints DEF ,-4.00,B. Wagner LB - SEA ,5.50,J. Crowder WR - WAS ,3.20,T. Coleman RB - ATL ,10.50,M. Mariota QB - TEN ,1.62,W. Fuller WR - HOU ,0.00,O. Howard TE - TB ,5.40,T. Cohen RB - CHI ,4.10,98.14,Adam,106.76
Liam WHYTE,1,A. Luck QB - IND ,19.46,D. Henry RB - TEN ,3.10,D. Cook RB - MIN ,7.50,M. Jones WR - DET ,6.40,T. Hill WR - KC ,29.30,R. Gronkowski TE - NE ,16.30,J. Conner RB - PIT ,29.20,M. Prater K - DET ,5.00,Ravens DEF ,17.00,T. Smith LB - JAX ,6.00,D. Amendola WR - MIA ,3.60,J. Edelman WR - NE ,0.00,G. Tate WR - PHI ,14.90,C. Newton QB - CAR ,18.24,A. Jeffery WR - PHI ,0.00,M. Mack RB - IND ,0.00,139.26,Aaron,119.18
Adam,4,K. Cousins QB - MIN ,20.36,R. Burkhead RB - NE ,6.90,M. Gordon RB - LAC ,18.60,A. Brown WR - PIT ,16.30,M. Thomas WR - NO ,22.00,J. Doyle TE - IND ,4.00,C. Hogan WR - NE ,3.10,M. Bryant K - ATL ,8.00,Chargers DEF ,-3.00,D. Jones LB - ATL ,10.50,M. Ingram RB - NO ,0.00,D. Lewis RB - TEN ,17.00,C. Anderson RB - LA ,3.50,D. Carr QB - LV ,6.22,D. Funchess WR - CAR ,4.10,S. Shepard WR - NYG ,4.80,106.76,Liam,98.14
Steven,2,R. Wilson QB - SEA ,22.42,E. Elliott RB - DAL ,14.60,J. Howard RB - CHI ,10.70,K. Allen WR - LAC ,16.80,K. Stills WR - MIA ,22.60,M. Gesicki TE - MIA ,1.10,K. Drake RB - MIA ,6.60,J. Tucker K - BAL ,11.00,Packers DEF ,7.00,L. Kuechly LB - CAR ,12.00,D. Thomas WR - HOU ,12.30,D. Walker TE - TEN ,5.20,P. Rivers QB - LAC ,28.96,F. Gore RB - MIA ,6.10,C. Kupp WR - LA ,12.80,K. Johnson RB - DET ,3.70,124.82,Kevin,84.74
Oliver,3,D. Watson QB - HOU ,11.04,A. Collins RB - BAL ,6.90,A. Kamara RB - NO ,34.10,J. Jones WR - ATL ,18.00,L. Fitzgerald WR - ARI ,7.60,G. Kittle TE - SF ,10.00,P. Barber RB - TB ,6.90,S. Gostkowski K - NE ,9.00,--empty--,-,Z. Brown LB - WAS ,5.00,A. Morris RB - SF ,3.80,J. Gordon WR - NE ,8.70,T. Burton TE - CHI ,1.50,M. Breida RB - SF ,5.10,D. Moore WR - CAR ,1.30,Rams DEF ,17.00,108.54,Todd,103.26
Aaron,6,T. Brady QB - NE ,21.28,T. Gurley RB - LA ,20.70,C. McCaffrey RB - CAR ,7.50,M. Evans WR - TB ,20.70,A. Cooper WR - DAL ,1.80,K. Rudolph TE - MIN ,7.10,R. Freeman RB - DEN ,7.10,M. Crosby K - GB ,6.00,Vikings DEF ,18.00,K. Alexander LB - TB ,9.00,M. Sanu WR - ATL ,1.80,B. Cooks WR - LA ,9.30,A. Hurns WR - DAL ,2.00,N. Agholor WR - PHI ,5.50,D. Prescott QB - DAL ,8.70,S. Michel RB - NE ,0.00,119.18,Liam WHYTE,139.26
Kevin,9,A. Rodgers QB - GB ,24.94,L. Miller RB - HOU ,10.90,D. Johnson RB - CLE ,2.50,A. Green WR - CIN ,13.20,J. Smith-Schuster WR - PIT ,11.90,J. Graham TE - GB ,0.80,D. Baldwin WR - SEA ,0.00,W. Lutz K - NO ,6.00,Eagles DEF ,10.00,C. Mosley LB - BAL ,4.50,J. Cook TE - LV ,18.00,M. Lynch RB - LV ,10.90,D. Martin RB - LV ,1.70,L. Bell RB - PIT ,0.00,J. Goff QB - LA ,17.22,C. Kirk WR - ARI ,0.40,84.74,Steven,124.82
Todd,7,D. Brees QB - NO ,31.56,K. Hunt RB ,4.90,J. Williams RB - GB ,4.70,M. Crabtree WR - BAL ,9.80,D. Hopkins WR - HOU ,7.10,G. Olsen TE - CAR ,3.30,J. Mixon RB - CIN ,20.90,D. Carlson K - LV ,6.00,Jaguars DEF ,13.00,J. Watt DL - HOU ,2.00,E. Sanders WR - DEN ,19.50,B. Powell RB - NYJ ,6.50,R. Cobb WR - GB ,20.20,A. Robinson WR - CHI ,6.10,J. Garoppolo QB - SF ,9.04,I. Crowell RB - NYJ ,22.20,103.26,Oliver,108.54
Jackson ,5,M. Stafford QB - DET ,8.04,L. McCoy RB - BUF ,2.10,D. Johnson RB - ARI ,12.70,A. Thielen WR - MIN ,10.20,D. Adams WR - GB ,14.80,E. Engram TE - NYG ,1.80,J. Wilkins RB - IND ,6.10,J. Elliott K - PHI ,4.00,Bengals DEF ,12.00,K. Mack LB - CHI ,17.50,C. Thompson RB - WAS ,18.80,J. Reed TE - WAS ,10.80,S. Watkins WR - KC ,2.10,J. White RB - NE ,11.60,C. Wentz QB - PHI ,0.00,C. Davis WR - TEN ,6.20,89.24,Kevin,78.60
Kevin,10,B. Roethlisberger QB - PIT ,10.00,D. Freeman RB - ATL ,5.00,S. Barkley RB - NYG ,18.80,M. Goodwin WR - SF ,0.00,R. Woods WR - LA ,4.30,Z. Ertz TE - PHI ,4.80,J. Ajayi RB - PHI ,21.20,C. Boswell K - PIT ,3.00,Patriots DEF ,8.00,S. Lee LB - DAL ,3.50,M. Ryan QB - ATL ,8.84,T. Hilton WR - IND ,10.60,C. Carson RB - SEA ,5.90,N. Hines RB - IND ,6.20,R. Jones RB - TB ,0.00,N. Chubb RB - CLE ,3.10,78.60,Jackson ,89.24
