Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,6,P. Mahomes QB - KC ,26.80,D. Martin RB - LV ,6.90,N. Chubb RB - CLE ,15.00,S. Watkins WR - KC ,6.40,J. Landry WR - CLE ,5.00,T. Kelce TE - KC ,21.90,T. Coleman RB - ATL ,27.60,H. Butker K - KC ,7.00,Seahawks DEF ,3.00,L. Vander Esch LB - DAL ,8.50,O. Beckham WR - NYG ,0.00,S. Diggs WR - MIN ,0.00,O. Howard TE - TB ,17.30,L. Fournette RB - JAX ,0.00,T. Cohen RB - CHI ,1.30,D. Leonard LB - IND ,0.00,128.10,Todd,134.34
Liam WHYTE,7,C. Newton QB - CAR ,21.18,L. McCoy RB - BUF ,2.90,J. Conner RB - PIT ,22.30,M. Jones WR - DET ,6.60,T. Hill WR - KC ,8.50,R. Gronkowski TE - NE ,0.00,M. Breida RB - SF ,6.70,K. Fairbairn K - HOU ,7.00,Dolphins DEF ,25.00,K. Alonso LB - MIA ,9.00,A. Jeffery WR - PHI ,0.00,D. Henry RB - TEN ,9.20,D. Cook RB - MIN ,10.90,M. Mack RB - IND ,0.00,K. Coutee WR - HOU ,0.00,Ravens DEF ,1.00,109.18,Kevin,116.02
Adam,4,K. Cousins QB - MIN ,6.86,M. Ingram RB - NO ,1.60,M. Gordon RB - LAC ,18.30,A. Brown WR - PIT ,10.20,M. Thomas WR - NO ,27.10,J. Cook TE - LV ,2.00,D. Funchess WR - CAR ,4.40,W. Lutz K - NO ,11.00,Chiefs DEF ,4.00,B. Martinez LB - GB ,5.00,R. Fitzpatrick QB - TB ,24.02,M. Goodwin WR - SF ,1.30,T. Yeldon RB - JAX ,0.00,D. Njoku TE - CLE ,5.30,S. Michel RB - NE ,0.00,Vikings DEF ,22.00,90.46,Jackson ,136.42
Steven,10,R. Wilson QB - SEA ,21.50,E. Elliott RB - DAL ,11.20,K. Johnson RB - DET ,4.40,K. Allen WR - LAC ,15.20,C. Kupp WR - LA ,14.90,A. Hooper TE - ATL ,4.10,K. Drake RB - MIA ,3.50,J. Tucker K - BAL ,10.00,Steelers DEF ,3.00,L. Kuechly LB - CAR ,6.00,D. Thomas WR - HOU ,6.10,P. Rivers QB - LAC ,17.12,F. Gore RB - MIA ,5.90,E. Ebron TE - IND ,0.00,J. Howard RB - CHI ,16.70,Broncos DEF ,5.00,93.80,Oliver,112.40
Oliver,2,M. Trubisky QB - CHI ,8.00,L. Murray RB - MIN ,10.70,A. Kamara RB - NO ,29.60,A. Thielen WR - MIN ,8.70,T. Lockett WR - SEA ,2.20,G. Kittle TE - SF ,16.80,P. Lindsay RB - DEN ,8.40,S. Gostkowski K - NE ,7.00,Chargers DEF ,13.00,C. Littleton LB - LA ,8.00,M. Sanu WR - ATL ,4.50,C. Wentz QB - PHI ,0.00,K. Golladay WR - DET ,5.40,C. Ridley WR - ATL ,13.70,Cardinals DEF ,0.00,-,-,112.40,Steven,93.80
Aaron,8,T. Brady QB - NE ,15.66,T. Gurley RB - LA ,13.90,C. McCaffrey RB - CAR ,27.70,M. Evans WR - TB ,1.60,B. Cooks WR - LA ,17.40,K. Rudolph TE - MIN ,3.80,A. Cooper WR - DAL ,11.80,M. Prater K - DET ,9.00,Texans DEF ,5.00,V. Miller LB - DEN ,4.00,A. Luck QB - IND ,0.00,J. Brown WR - BAL ,1.50,N. Agholor WR - PHI ,0.00,A. Ekeler RB - LAC ,3.40,R. Freeman RB - DEN ,0.00,R. Succop K - TEN ,4.00,109.86,Kevin,68.90
Kevin,9,J. Goff QB - LA ,29.34,L. Miller RB - HOU ,4.80,J. White RB - NE ,22.30,J. Edelman WR - NE ,11.38,J. Smith-Schuster WR - PIT ,7.80,J. Graham TE - GB ,11.50,A. Collins RB - BAL ,9.90,G. Gano K - CAR ,6.00,Cowboys DEF ,7.00,D. Davis LB - NO ,6.00,A. Green WR - CIN ,0.00,A. Rodgers QB - GB ,19.16,D. Baldwin WR - SEA ,7.70,D. Foreman RB - HOU ,0.00,C. Parkey K - CHI ,11.00,Eagles DEF ,0.00,116.02,Liam WHYTE,109.18
Todd,5,D. Brees QB - NO ,31.44,I. Crowell RB - NYJ ,7.00,K. Hunt RB ,32.10,D. Hopkins WR - HOU ,16.50,T. Williams WR - LAC ,8.30,T. Burton TE - CHI ,8.80,E. Sanders WR - DEN ,4.70,D. Bailey K - MIN ,6.00,Titans DEF ,10.00,J. Smith LB - DAL ,9.50,A. Dalton QB - CIN ,0.00,A. Robinson WR - CHI ,0.00,C. Uzomah TE - CIN ,0.00,T. Boyd WR - CIN ,0.00,J. Mixon RB - CIN ,0.00,Jaguars DEF ,0.00,134.34,Liam,128.10
Jackson ,1,D. Watson QB - HOU ,20.32,D. Lewis RB - TEN ,18.20,P. Barber RB - TB ,4.00,J. Jones WR - ATL ,19.10,D. Adams WR - GB ,10.00,G. Olsen TE - CAR ,13.60,D. Jackson WR - TB ,4.20,G. Zuerlein K - LA ,11.00,Bears DEF ,28.00,F. Warner LB - SF ,8.00,J. Nelson WR - LV ,1.60,G. Tate WR - PHI ,0.00,C. Thompson RB - WAS ,0.00,G. Bernard RB - CIN ,0.00,L. Bell RB - PIT ,0.00,D. Johnson RB - ARI ,0.00,136.42,Adam,90.46
Kevin,3,B. Roethlisberger QB - PIT ,25.20,A. Peterson RB - WAS ,3.30,A. Jones RB - GB ,6.50,R. Woods WR - LA ,8.50,C. Davis WR - TEN ,6.00,J. Reed TE - WAS ,3.40,C. Carson RB - SEA ,4.00,C. Catanzaro K - CAR ,4.00,Patriots DEF ,4.00,M. Foster LB - WAS ,4.00,M. Ryan QB - ATL ,28.00,T. Hilton WR - IND ,0.00,J. Gordon WR - NE ,19.00,Z. Ertz TE - PHI ,0.00,S. Shepard WR - NYG ,0.00,S. Barkley RB - NYG ,0.00,68.90,Aaron,109.86
