Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,4,P. Mahomes QB - KC ,24.86,C. Hyde RB - JAX ,16.20,L. Fournette RB - JAX ,3.50,O. Beckham WR - NYG ,7.00,S. Diggs WR - MIN ,12.30,T. Kelce TE - KC ,13.80,T. Coleman RB - ATL ,7.70,H. Butker K - KC ,9.00,Rams DEF ,5.00,D. Leonard LB - IND ,12.50,R. Tannehill QB - MIA ,0.00,J. Landry WR - CLE ,10.40,W. Fuller WR - HOU ,10.90,O. Howard TE - TB ,0.00,T. Cohen RB - CHI ,23.40,G. Zuerlein K - LA ,0.00,111.86,Jackson ,134.34
Liam WHYTE,6,A. Luck QB - IND ,38.66,J. Conner RB - PIT ,7.40,D. Cook RB - MIN ,2.00,G. Tate WR - PHI ,25.20,T. Hill WR - KC ,5.60,R. Gronkowski TE - NE ,4.40,A. Jeffery WR - PHI ,16.50,R. Bullock K - CIN ,7.00,Seahawks DEF ,4.00,K. Alonso LB - MIA ,8.50,D. Jackson WR - TB ,11.20,C. Newton QB - CAR ,0.00,M. Jones WR - DET ,5.60,D. Henry RB - TEN ,3.10,P. Lindsay RB - DEN ,13.90,C. Ridley WR - ATL ,17.50,119.26,Oliver,150.00
Adam,3,K. Cousins QB - MIN ,31.68,M. Gordon RB - LAC ,23.90,T. Yeldon RB - JAX ,20.00,A. Brown WR - PIT ,12.20,M. Thomas WR - NO ,4.70,W. Dissly TE - SEA ,0.50,S. Michel RB - NE ,17.20,M. Bryant K - ATL ,14.00,Lions DEF ,3.00,B. Martinez LB - GB ,10.50,M. Ingram RB - NO ,0.00,D. Lewis RB - TEN ,6.60,J. Reed TE - WAS ,0.00,J. Doyle TE - IND ,0.00,D. Funchess WR - CAR ,0.00,A. Ekeler RB - LAC ,12.60,137.68,Todd,109.38
Steven,8,P. Rivers QB - LAC ,21.70,E. Elliott RB - DAL ,30.00,J. Howard RB - CHI ,2.50,K. Allen WR - LAC ,6.30,K. Stills WR - MIA ,4.00,E. Ebron TE - IND ,10.00,K. Drake RB - MIA ,2.60,J. Tucker K - BAL ,14.00,Colts DEF ,8.00,D. Davis LB - NO ,14.00,D. Thomas WR - HOU ,2.40,F. Gore RB - MIA ,11.70,R. Wilson QB - SEA ,8.98,C. Kupp WR - LA ,28.20,K. Johnson RB - DET ,11.60,L. Kuechly LB - CAR ,0.00,113.10,Kevin,117.96
Oliver,5,D. Watson QB - HOU ,31.10,A. Kamara RB - NO ,36.10,M. Breida RB - SF ,9.10,J. Jones WR - ATL ,17.30,K. Golladay WR - DET ,7.40,G. Kittle TE - SF ,18.50,A. Collins RB - BAL ,8.50,S. Gostkowski K - NE ,8.00,Chargers DEF ,5.00,C. Littleton LB - LA ,9.00,L. Fitzgerald WR - ARI ,2.80,T. Riddick RB - DET ,2.70,S. Watkins WR - KC ,0.00,T. Lockett WR - SEA ,5.30,P. Barber RB - TB ,3.00,K. Cole WR - JAX ,1.50,150.00,Liam WHYTE,119.26
Aaron,7,T. Brady QB - NE ,18.96,T. Gurley RB - LA ,21.60,J. Allen RB - BAL ,4.70,M. Evans WR - TB ,6.90,A. Cooper WR - DAL ,18.80,K. Rudolph TE - MIN ,5.70,N. Agholor WR - PHI ,2.20,M. Crosby K - GB ,14.00,Vikings DEF ,-3.00,V. Miller LB - DEN ,1.00,B. Bortles QB - JAX ,27.32,B. Cooks WR - LA ,18.60,J. Brown WR - BAL ,17.90,G. Allison WR - GB ,8.00,C. McCaffrey RB - CAR ,0.00,R. Freeman RB - DEN ,12.70,90.86,Kevin,126.80
Kevin,10,J. Goff QB - LA ,39.30,M. Lynch RB - LV ,15.70,L. Miller RB - HOU ,4.90,A. Green WR - CIN ,13.80,J. Smith-Schuster WR - PIT ,6.00,J. Cook TE - LV ,24.00,T. Ginn WR - NO ,0.10,W. Lutz K - NO ,15.00,Eagles DEF ,5.00,K. Alexander LB - TB ,3.00,J. Graham TE - GB ,8.10,A. Rodgers QB - GB ,15.02,D. Baldwin WR - SEA ,4.10,L. Bell RB - PIT ,0.00,L. Murray RB - MIN ,3.80,D. Johnson RB - CLE ,10.60,126.80,Aaron,90.86
Todd,9,D. Brees QB - NO ,8.58,I. Crowell RB - NYJ ,0.30,K. Hunt RB ,23.50,E. Sanders WR - DEN ,6.30,D. Hopkins WR - HOU ,23.90,T. Eifert TE - CIN ,9.80,T. Boyd WR - CIN ,10.00,D. Bailey K - MIN ,11.00,Jaguars DEF ,9.00,F. Warner LB - SF ,7.00,M. Stafford QB - DET ,20.78,R. Cobb WR - GB ,0.00,A. Robinson WR - CHI ,8.30,J. Mixon RB - CIN ,0.00,J. Williams RB - GB ,2.70,J. Watt DL - HOU ,12.00,109.38,Adam,137.68
Jackson ,1,R. Fitzpatrick QB - TB ,3.04,G. Bernard RB - CIN ,21.60,J. White RB - NE ,23.20,A. Thielen WR - MIN ,19.50,D. Adams WR - GB ,9.10,V. McDonald TE - PIT ,5.20,D. Johnson RB - ARI ,16.20,C. Parkey K - CHI ,14.00,Bears DEF ,14.00,K. Mack LB - CHI ,8.50,L. McCoy RB - BUF ,3.70,J. Edelman WR - NE ,0.00,G. Olsen TE - CAR ,0.00,C. Hogan WR - NE ,2.50,C. Thompson RB - WAS ,0.00,C. Wentz QB - PHI ,20.72,134.34,Liam,111.86
Kevin,2,B. Roethlisberger QB - PIT ,14.86,B. Powell RB - NYJ ,5.20,S. Barkley RB - NYG ,16.00,T. Hilton WR - IND ,11.50,R. Woods WR - LA ,16.10,Z. Ertz TE - PHI ,11.20,J. Ajayi RB - PHI ,8.10,C. Sturgis K ,9.00,Packers DEF ,23.00,T. Smith LB - JAX ,3.00,M. Ryan QB - ATL ,29.26,A. Peterson RB - WAS ,0.00,J. Gordon WR - NE ,3.20,M. Goodwin WR - SF ,2.80,D. Freeman RB - ATL ,0.00,C. Carson RB - SEA ,0.00,117.96,Steven,113.10
