Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,3,A. Richardson QB - IND Q ,20.24,R. Dowdle RB - CAR ,5.10,J. Gibbs RB - DET ,21.40,M. Evans WR - TB ,6.90,D. Metcalf WR - PIT ,11.70,B. Bowers TE - LV ,9.90,A. Brown WR - PHI ,16.70,J. Bates K - DET ,10.00,Bills DEF ,14.00,N. Dean LB - PHI Q ,9.00,R. Mostert RB - LV ,4.60,D. Montgomery RB - DET ,0.00,K. Pitts TE - ATL ,0.70,J. Fields QB - NYJ ,0.00,J. Addison WR - MIN ,9.50,Z. Charbonnet RB - SEA ,1.30,124.94,Oliver,106.98
Liam WHYTE,7,K. Murray QB - ARI ,20.38,J. Cook RB - BUF ,24.60,T. Tracy RB - NYG ,12.90,C. Kupp WR - SEA ,2.40,J. Jefferson WR - MIN ,26.40,M. Andrews TE - BAL ,9.80,G. Wilson WR - NYJ ,5.40,J. Elliott K - PHI ,17.00,Cardinals DEF ,-1.00,Z. Baun LB - PHI ,11.50,A. Ekeler RB - WAS ,0.00,G. Edwards RB - LAC ,19.10,J. Williams RB - DAL ,5.30,J. Williams WR - DET ,21.00,C. Watson WR - GB Q ,2.30,B. Nix QB - DEN ,21.02,129.38,Steven,129.26
Adam,9,J. Goff QB - DET ,25.34,J. Ford RB - CLE ,19.10,I. Guerendo RB - SF Q ,0.00,J. Meyers WR - LV ,4.10,D. Samuel WR - WAS ,18.10,J. Smith TE - MIA ,6.20,K. Shakir WR - BUF ,4.20,C. York K - CIN ,8.00,Broncos DEF ,3.00,F. Oluokun LB - JAX ,8.00,K. Allen WR - CHI ,20.10,D. Moore WR - CHI ,9.00,B. Hall RB - NYJ ,9.00,K. Walker RB - SEA Q ,5.90,R. White RB - TB ,4.00,S. LaPorta TE - DET ,10.30,96.04,-,-
Steven,6,J. Herbert QB - LAC ,22.16,D. Henry RB - BAL ,18.90,T. Spears RB - TEN Q ,19.60,C. Sutton WR - DEN ,5.00,J. Chase WR - CIN ,16.40,T. Kelce TE - KC ,3.00,B. Thomas WR - JAX ,19.20,J. Sanders K - MIA ,19.00,Buccaneers DEF ,1.00,Z. Franklin LB - IND ,5.00,A. Kamara RB - NO Q ,0.00,C. Ridley WR - TEN ,13.80,T. Kraft TE - GB ,6.50,B. Aubrey K - DAL Q ,20.00,Lions DEF ,7.00,T. Watt LB - PIT ,2.50,129.26,Liam WHYTE,129.38
Oliver,2,J. Burrow QB - CIN ,21.98,J. Jacobs RB - GB ,16.70,D. Achane RB - MIA ,25.00,T. Higgins WR - CIN ,11.80,C. Lamb WR - DAL ,10.50,B. Strange TE - JAX ,0.20,M. Nabers WR - NYG ,6.80,C. Boswell K - PIT ,7.00,Seahawks DEF ,3.00,B. Baker DB - ARI ,4.00,D. Njoku TE - CLE Q ,7.60,M. Brown WR - KC ,4.50,P. Taylor RB - SF ,2.50,J. Downs WR - IND ,12.10,K. Miller RB - NO Q ,3.10,J. McMillan WR - TB ,11.70,106.98,Liam,124.94
Aaron,8,B. Mayfield QB - TB ,24.32,J. Conner RB - ARI Q ,22.60,R. Stevenson RB - NE ,11.30,J. Jeudy WR - CLE ,2.00,M. Harrison WR - ARI ,3.90,H. Henry TE - NE Q ,9.90,B. Irving RB - TB ,15.20,T. Bass K - BUF ,8.00,Vikings DEF ,6.00,G. Pratt LB - CIN ,5.00,A. Cooper WR - BUF ,1.00,D. Mooney WR - ATL Q ,8.20,J. Love QB - GB ,11.48,T. Etienne RB - JAX ,3.70,N. Gray TE - KC ,2.00,D. Smith WR - PHI ,5.10,108.22,Kevin,74.24
Kevin,10,P. Mahomes QB - KC ,23.70,T. Pollard RB - TEN ,7.00,C. Hubbard RB - CAR ,28.50,T. Hill WR - MIA Q ,8.90,J. Jennings WR - SF ,6.10,G. Kittle TE - SF ,10.60,D. Swift RB - CHI ,5.30,C. Dicker K - LAC ,10.00,Packers DEF ,17.00,N. Cross DB - IND ,2.00,S. Darnold QB - SEA ,24.94,J. Ferguson TE - DAL ,4.00,G. Pickens WR - DAL ,0.00,T. Bigsby RB - JAX ,9.10,X. Worthy WR - KC ,13.50,B. Branch DB - DET ,12.50,119.10,-,-
Todd,4,J. Allen QB - BUF ,11.16,A. Jones RB - MIN ,9.30,K. Williams RB - LAR ,18.90,T. McLaurin WR - WAS ,12.00,A. St. Brown WR - DET ,13.00,T. Hockenson TE - MIN ,2.70,N. Harris RB - LAC ,4.20,J. Tucker K - BAL ,12.00,Bengals DEF ,18.00,R. Smith LB - BAL ,7.50,A. Thielen WR - CAR ,10.30,M. Pittman WR - IND ,1.90,J. Warren RB - PIT ,11.20,Z. Flowers WR - BAL Q ,10.30,J. Daniels QB - WAS ,34.42,Ravens DEF ,14.00,108.76,Jackson ,150.28
Jackson ,1,L. Jackson QB - BAL ,20.48,J. Mixon RB - HOU ,7.10,S. Barkley RB - PHI ,27.00,N. Collins WR - HOU ,7.00,D. London WR - ATL ,6.90,D. Kincaid TE - BUF ,1.50,J. Taylor RB - IND ,39.80,K. Fairbairn K - HOU ,7.00,Falcons DEF ,25.00,F. Warner LB - SF ,8.50,K. Hunt RB - KC ,13.90,I. Pacheco RB - KC ,2.50,B. Purdy QB - SF ,21.12,C. Otton TE - TB ,0.00,J. Smith-Njigba WR - SEA ,16.00,Chargers DEF ,2.00,150.28,Todd,108.76
Kevin,5,J. Hurts QB - PHI ,4.54,B. Robinson RB - ATL ,22.30,C. Brown RB - CIN Q ,10.90,D. Adams WR - LAR ,12.80,P. Nacua WR - LAR ,5.60,T. McBride TE - ARI ,2.00,B. Robinson RB - WAS ,0.10,J. Moody K - SF ,5.00,Steelers DEF ,2.00,D. Henley LB - LAC Q ,9.00,K. Cousins QB - ATL ,0.00,D. Hopkins WR - BAL ,3.70,J. Dobbins RB - LAC ,0.00,J. Reed WR - GB Q ,8.10,Q. Johnston WR - LAC ,1.80,L. McConkey WR - LAC ,9.70,74.24,Aaron,108.22
