Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,4,T. Tagovailoa QB - MIA Q ,17.54,D. Montgomery RB - DET ,9.60,J. Gibbs RB - DET ,13.60,T. Lockett WR - TEN ,12.30,A. Brown WR - PHI ,3.60,B. Bowers TE - LV ,10.50,R. Dowdle RB - CAR ,16.70,J. Bates K - DET ,6.00,Commanders DEF ,4.00,K. Elliss LB - ATL ,13.50,M. Evans WR - TB ,0.00,R. Mostert RB - LV ,6.80,D. Metcalf WR - PIT ,0.00,K. Pitts TE - ATL ,1.10,J. Fields QB - NYJ ,0.00,Z. Charbonnet RB - SEA ,3.30,107.34,Kevin,147.00
Liam WHYTE,6,K. Murray QB - ARI ,4.76,J. Williams RB - DAL ,8.40,J. Cook RB - BUF ,6.90,C. Kupp WR - SEA ,12.40,J. Jefferson WR - MIN ,14.58,M. Andrews TE - BAL ,2.60,G. Wilson WR - NYJ ,21.00,T. Bass K - BUF ,12.00,Eagles DEF ,9.00,Z. Baun LB - PHI ,13.00,A. Rodgers QB - NYJ ,20.34,A. Ekeler RB - WAS ,14.30,J. Williams WR - DET ,0.00,K. Coleman WR - BUF ,5.10,J. Brooks RB - CAR PUP ,0.00,T. Tracy RB - NYG ,6.90,104.64,Jackson ,151.90
Adam,9,J. Burrow QB - CIN ,29.14,B. Hall RB - NYJ ,10.50,R. White RB - TB ,9.50,D. Moore WR - CHI ,3.30,K. Shakir WR - BUF ,5.00,J. Ferguson TE - DAL ,7.10,C. Olave WR - NO Q ,1.30,J. Tucker K - BAL ,11.00,Bills DEF ,3.00,F. Oluokun LB - JAX ,7.50,K. Allen WR - CHI ,3.60,J. Goff QB - DET ,9.60,A. Lazard WR - NYJ ,0.00,D. Samuel WR - WAS ,0.00,S. LaPorta TE - DET ,2.80,D. Wicks WR - GB ,0.00,87.34,Steven,110.72
Steven,3,C. Stroud QB - HOU ,11.54,D. Henry RB - BAL ,25.30,A. Kamara RB - NO Q ,21.50,J. Chase WR - CIN ,4.30,B. Thomas WR - JAX ,4.20,T. Kraft TE - GB ,3.60,C. Sutton WR - DEN ,16.28,B. Aubrey K - DAL Q ,9.00,Texans DEF ,4.00,Z. Franklin LB - IND ,11.00,D. Hopkins WR - BAL ,20.60,T. Kelce TE - KC ,8.00,C. Ridley WR - TEN ,7.30,J. Waddle WR - MIA ,5.60,J. Sanders K - MIA ,9.00,Dolphins DEF ,2.00,110.72,Adam,87.34
Oliver,2,S. Darnold QB - SEA ,19.00,K. Walker RB - SEA Q ,12.70,D. Achane RB - MIA ,24.10,C. Lamb WR - DAL ,8.20,M. Nabers WR - NYG ,5.90,E. Engram TE - DEN Q ,7.50,J. Jacobs RB - GB ,10.80,A. Seibert K - WAS Q ,9.00,Broncos DEF ,-3.00,R. Spillane LB - NE ,4.50,G. Smith QB - LV ,24.12,N. Chubb RB - CLE Q ,3.50,C. Kmet TE - CHI ,0.00,T. Higgins WR - CIN ,0.00,J. Mason RB - MIN Q ,0.00,C. Tillman WR - CLE Q ,13.50,98.70,Kevin,81.84
Aaron,8,B. Mayfield QB - TB ,18.00,J. Conner RB - ARI Q ,11.90,R. Stevenson RB - NE ,19.40,D. Mooney WR - ATL Q ,14.80,M. Harrison WR - ARI ,1.40,H. Henry TE - NE Q ,5.60,D. Smith WR - PHI ,14.70,C. McLaughlin K - TB ,6.00,Vikings DEF ,11.00,D. Williams LB - BUF ,9.50,A. Cooper WR - BUF ,0.00,C. McCaffrey RB - SF ,0.00,Z. Moss RB - CIN Q ,0.00,J. Love QB - GB ,14.92,T. Etienne RB - JAX ,3.00,B. Irving RB - TB ,3.40,112.30,Todd,117.70
Kevin,10,P. Mahomes QB - KC ,24.54,T. Pollard RB - TEN ,15.40,C. Hubbard RB - CAR ,19.20,T. Hill WR - MIA Q ,8.00,X. Worthy WR - KC ,-1.00,I. Likely TE - BAL ,1.00,D. Swift RB - CHI ,8.20,C. Dicker K - LAC ,3.00,Packers DEF ,2.00,B. Branch DB - DET ,1.50,D. Prescott QB - DAL Q ,12.32,G. Kittle TE - SF ,0.00,D. Johnson WR - CLE ,0.00,A. Mattison RB - MIA ,3.60,G. Pickens WR - DAL ,0.00,T. Bigsby RB - JAX ,2.20,81.84,Oliver,98.70
Todd,5,J. Allen QB - BUF ,22.10,A. Jones RB - MIN ,8.20,K. Williams RB - LAR ,9.50,T. McLaurin WR - WAS ,13.90,A. St. Brown WR - DET ,11.60,D. Kincaid TE - BUF ,3.20,Z. Flowers WR - BAL Q ,24.70,Y. Koo K - ATL Q ,3.00,Ravens DEF ,10.00,N. Cross DB - IND ,11.50,D. Njoku TE - CLE Q ,3.90,T. Hockenson TE - MIN ,2.70,N. Harris RB - LAC ,0.00,T. Allgeier RB - ATL ,7.80,R. Doubs WR - GB Q ,2.80,J. Daniels QB - WAS ,19.86,117.70,Aaron,112.30
Jackson ,1,L. Jackson QB - BAL ,25.60,S. Barkley RB - PHI ,29.90,J. Taylor RB - IND ,5.90,D. London WR - ATL ,8.70,J. Smith-Njigba WR - SEA ,31.00,C. Otton TE - TB ,13.70,J. Mixon RB - HOU ,16.60,K. Fairbairn K - HOU ,9.00,Bengals DEF ,10.00,A. Van Ginkel LB - MIN ,1.50,K. Hunt RB - KC ,17.70,D. Goedert TE - PHI ,0.00,N. Collins WR - HOU ,0.00,I. Pacheco RB - KC ,0.00,B. Purdy QB - SF ,0.00,49ers DEF ,0.00,151.90,Liam WHYTE,104.64
Kevin,7,J. Hurts QB - PHI ,29.90,B. Robinson RB - ATL ,16.50,C. Brown RB - CIN Q ,21.70,D. Adams WR - LAR ,15.10,P. Nacua WR - LAR ,2.10,T. McBride TE - ARI ,9.70,J. Dobbins RB - LAC ,22.50,E. McPherson K - CIN Q ,11.00,Chargers DEF ,16.00,R. Smith LB - BAL ,2.50,K. Cousins QB - ATL ,17.78,M. Pittman WR - IND ,1.40,B. Robinson RB - WAS ,0.00,J. Reed WR - GB Q ,11.30,B. Allen RB - NYJ ,0.90,L. McConkey WR - LAC ,6.40,147.00,Liam,107.34
