Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,3,T. Tagovailoa QB - MIA Q ,28.48,D. Montgomery RB - DET ,15.30,J. Gibbs RB - DET ,21.90,A. Brown WR - PHI ,16.90,D. Metcalf WR - PIT ,5.90,B. Bowers TE - LV ,3.80,R. Dowdle RB - CAR ,7.80,J. Bates K - DET ,8.00,Commanders DEF ,2.00,N. Dean LB - PHI Q ,11.50,M. Evans WR - TB ,6.80,R. Mostert RB - LV ,0.20,K. Pitts TE - ATL ,0.00,J. Fields QB - NYJ ,2.60,J. Addison WR - MIN ,22.20,Z. Charbonnet RB - SEA ,2.20,121.58,Todd,110.70
Liam WHYTE,7,B. Nix QB - DEN ,19.42,G. Edwards RB - LAC ,7.10,J. Williams RB - DAL ,0.40,C. Kupp WR - SEA ,12.00,J. Jefferson WR - MIN ,2.70,M. Andrews TE - BAL ,10.60,C. Watson WR - GB Q ,0.40,J. Elliott K - PHI ,13.00,Eagles DEF ,8.00,Z. Baun LB - PHI ,2.50,A. Ekeler RB - WAS ,2.40,K. Murray QB - ARI ,10.30,J. Cook RB - BUF ,0.00,J. Williams WR - DET ,6.80,G. Wilson WR - NYJ ,0.00,T. Tracy RB - NYG ,5.00,76.12,Adam,89.86
Adam,10,J. Goff QB - DET ,10.76,A. Abdullah RB - LV Q ,12.50,R. White RB - TB ,10.70,D. Moore WR - CHI ,19.90,J. Downs WR - IND ,2.70,J. Smith TE - MIA ,14.70,D. Samuel WR - WAS ,2.10,J. Tucker K - BAL ,7.00,Chiefs DEF ,2.00,E. Jones LB - SEA Q ,7.50,K. Allen WR - CHI ,16.60,J. Meyers WR - LV ,12.10,J. Burrow QB - CIN ,0.00,K. Shakir WR - BUF ,0.00,B. Hall RB - NYJ ,0.00,S. LaPorta TE - DET ,1.90,89.86,Liam WHYTE,76.12
Steven,4,C. Stroud QB - HOU ,15.68,D. Henry RB - BAL ,14.00,R. Johnson RB - CHI ,7.20,D. Hopkins WR - BAL ,9.50,C. Sutton WR - DEN ,21.70,T. Kelce TE - KC ,6.20,C. Ridley WR - TEN ,9.30,J. Sanders K - MIA ,12.00,Lions DEF ,7.00,Z. Franklin LB - IND ,13.00,A. Kamara RB - NO Q ,0.00,J. Chase WR - CIN ,0.00,J. Waddle WR - MIA ,20.40,T. Kraft TE - GB ,8.60,B. Thomas WR - JAX ,0.00,B. Aubrey K - DAL Q ,10.00,115.58,Oliver,116.36
Oliver,2,G. Smith QB - LV ,14.36,K. Walker RB - SEA Q ,9.30,D. Achane RB - MIA ,17.60,C. Lamb WR - DAL ,6.80,M. Nabers WR - NYG ,6.40,Z. Ertz TE - WAS ,9.80,J. Jacobs RB - GB ,28.60,C. Boswell K - PIT ,7.00,Broncos DEF ,10.00,T. Edwards LB - CHI ,6.50,N. Chubb RB - CLE Q ,18.00,S. Darnold QB - SEA ,21.10,D. Johnson WR - CLE ,0.00,T. Higgins WR - CIN ,0.00,J. Mason RB - MIN Q ,1.30,C. Tillman WR - CLE Q ,0.80,116.36,Steven,115.58
Aaron,8,B. Mayfield QB - TB ,20.66,C. McCaffrey RB - SF ,4.80,R. Stevenson RB - NE ,3.30,R. Odunze WR - CHI ,3.90,M. Harrison WR - ARI ,4.70,H. Henry TE - NE Q ,4.40,J. Conner RB - ARI Q ,4.90,W. Lutz K - DEN ,21.00,Vikings DEF ,5.00,E. Speed LB - HOU ,8.50,A. Cooper WR - BUF ,0.00,D. Mooney WR - ATL Q ,0.00,J. Love QB - GB ,14.72,T. Etienne RB - JAX ,0.00,D. Smith WR - PHI ,0.00,B. Irving RB - TB ,23.20,81.16,Kevin,78.26
Kevin,9,P. Mahomes QB - KC ,28.76,T. Pollard RB - TEN ,18.90,D. Swift RB - CHI ,6.50,T. Hill WR - MIA Q ,4.80,G. Pickens WR - DAL ,4.80,G. Kittle TE - SF ,14.20,C. Hubbard RB - CAR ,14.00,C. Dicker K - LAC ,15.00,Packers DEF ,12.00,N. Cross DB - IND ,11.00,A. Mattison RB - MIA ,0.00,J. Jennings WR - SF ,4.00,J. Ferguson TE - DAL ,0.00,T. Bigsby RB - JAX ,0.00,X. Worthy WR - KC ,5.10,B. Branch DB - DET ,3.50,129.96,Jackson ,118.18
Todd,5,J. Daniels QB - WAS ,30.90,A. Jones RB - MIN ,17.90,K. Williams RB - LAR ,11.20,T. McLaurin WR - WAS ,18.20,A. St. Brown WR - DET ,6.20,D. Njoku TE - CLE Q ,2.90,N. Harris RB - LAC ,5.40,C. McLaughlin K - TB ,6.00,Ravens DEF ,4.00,B. Baker DB - ARI ,8.00,J. Allen QB - BUF ,0.00,T. Hockenson TE - MIN ,11.40,T. Allgeier RB - ATL ,0.00,R. Doubs WR - GB Q ,5.40,Z. Flowers WR - BAL Q ,6.20,D. Kincaid TE - BUF ,0.00,110.70,Liam,121.58
Jackson ,1,L. Jackson QB - BAL ,22.58,J. Mixon RB - HOU ,4.50,S. Barkley RB - PHI ,42.20,N. Collins WR - HOU ,15.20,J. Smith-Njigba WR - SEA ,13.70,C. Otton TE - TB ,3.00,J. Taylor RB - IND ,3.50,K. Fairbairn K - HOU ,11.00,49ers DEF ,-2.00,F. Warner LB - SF ,4.50,K. Hunt RB - KC ,8.70,D. Goedert TE - PHI ,1.90,D. London WR - ATL ,0.00,I. Pacheco RB - KC ,0.00,B. Purdy QB - SF ,0.00,T. Dell WR - HOU Q ,7.20,118.18,Kevin,129.96
Kevin,6,J. Hurts QB - PHI ,15.06,J. Dobbins RB - LAC ,5.90,B. Robinson RB - WAS ,2.90,J. Reed WR - GB Q ,2.60,P. Nacua WR - LAR ,11.70,T. McBride TE - ARI ,13.30,L. McConkey WR - LAC ,8.30,J. Moody K - SF ,4.00,Steelers DEF ,7.00,D. Henley LB - LAC Q ,7.50,K. Cousins QB - ATL ,0.00,D. Adams WR - LAR ,0.00,T. Hill TE - NO Q ,0.00,B. Robinson RB - ATL ,0.00,C. Brown RB - CIN Q ,0.00,E. McPherson K - CIN Q ,0.00,78.26,Aaron,81.16
