Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,8,M. Stafford QB - LA IA ,14.04,D. Henderson RB ,12.60,N. Harris RB - PIT ,12.80,M. Evans WR - TB ,14.20,A. Brown WR - PHI Q ,19.70,D. Goedert TE - PHI ,13.70,J. Addison WR - MIN ,25.30,B. McManus K - WAS ,7.00,49ers DEF ,2.00,J. Hicks LB - CLE ,7.00,D. Hopkins WR - TEN ,0.00,D. Henry RB - BAL ,0.00,E. Engram TE - JAX ,4.50,D. Metcalf WR - SEA ,0.00,J. Fields QB - PIT ,0.00,K. Gainwell RB - PHI ,7.60,128.34,Todd,121.96
Liam WHYTE,6,P. Mahomes QB - KC IA ,33.86,A. Kamara RB - NO IA ,17.30,A. Mattison RB - LV ,4.20,T. Hill WR - MIA ,14.80,D. Smith WR - PHI IA ,4.90,M. Andrews TE - BAL IR ,18.30,A. Cooper WR - CLE IA ,3.20,H. Butker K - KC ,7.00,Giants DEF ,12.00,F. Warner LB - SF ,11.50,M. Thomas WR - NO IR ,10.20,J. Conner RB - ARI ,0.00,D. Johnson WR - CAR ,7.90,K. Pitts TE - ATL ,4.70,J. Williams WR - DET IA ,0.00,T. Palmer WR - TB ,0.50,127.06,Oliver,53.80
Adam,2,B. Purdy QB - SF IA ,12.78,J. Jacobs RB - GB IA ,5.10,T. Etienne RB - JAX ,19.70,S. Diggs WR - HOU ,11.80,C. Ridley WR - TEN ,0.50,L. Thomas TE - WAS ,6.10,J. Williams RB - DEN ,9.60,J. Elliott K - PHI ,7.00,Ravens DEF ,14.00,Z. Franklin LB - IND ,10.00,J. Goff QB - DET ,11.36,D. Schultz TE - HOU ,0.00,D. Montgomery RB - DET ,0.00,G. Davis WR - JAX Q ,0.60,K. Osborn WR - NE ,4.70,D. Achane RB - MIA ,0.00,96.58,Steven,82.06
Steven,5,G. Smith QB - SEA ,13.76,R. Mostert RB - MIA IA ,5.10,A. Dillon RB - GB IA ,9.50,C. Sutton WR - DEN Q ,13.60,J. Waddle WR - MIA IA ,6.30,G. Kittle TE - SF Q ,8.00,T. Lockett WR - SEA ,3.80,M. Gay K - IND ,8.00,Dolphins DEF ,12.00,T. Edwards LB - CHI ,2.00,Z. Ertz TE - WAS Q ,1.90,A. Thielen WR - CAR ,0.00,T. Pollard RB - TEN ,0.00,D. Samuel WR - SF ,0.00,J. Burrow QB - CIN IR ,0.00,B. Aubrey K - DAL ,0.00,82.06,Adam,96.58
Oliver,10,D. Watson QB - CLE IR ,-1.80,A. Ekeler RB - WAS ,4.60,J. Mason RB - SF ,0.50,K. Allen WR - CHI IA ,5.50,C. Kupp WR - LA IA ,4.90,T. Hockenson TE - MIN IR ,8.60,C. Kirk WR - JAX IA ,13.00,B. Maher K - LA ,3.00,Chiefs DEF ,10.00,J. Holland DB - MIA ,5.50,J. Wilson RB - MIA ,0.40,C. Hubbard RB - CAR ,0.00,T. Allgeier RB - ATL ,11.20,J. Warren RB - PIT ,9.10,T. Spears RB - TEN ,0.00,J. McLaughlin RB - DEN Q ,4.60,53.80,Liam WHYTE,127.06
Aaron,4,T. Tagovailoa QB - MIA ,12.34,K. Walker RB - SEA ,11.10,J. Gibbs RB - DET ,18.60,M. Brown WR - KC IR ,4.90,Z. Flowers WR - BAL IA ,7.50,T. Higbee TE - LA IA ,0.70,G. Pickens WR - PIT ,10.70,J. Sanders K - MIA ,5.00,Eagles DEF ,10.00,R. Smith LB - BAL ,7.50,J. Hill RB - BAL ,4.80,M. Sanders RB - CAR ,0.00,J. Chase WR - CIN ,0.00,G. Wilson WR - NYJ Q ,0.00,R. White RB - TB ,9.90,A. Richardson QB - IND IR ,0.00,88.34,Kevin,140.48
Kevin,7,J. Herbert QB - LAC IR ,10.86,S. Barkley RB - PHI ,15.80,J. Ford RB - CLE ,17.40,J. Meyers WR - LV ,12.00,C. Olave WR - NO ,5.70,S. LaPorta TE - DET Q ,5.20,B. Robinson RB - ATL ,0.30,J. Tucker K - BAL ,8.00,Bills DEF ,2.00,B. Wagner LB - WAS ,7.50,D. Waller TE - NYG ,15.80,Z. Moss RB - CIN ,6.20,J. Love QB - GB ,15.30,M. Pittman WR - IND ,14.30,D. London WR - ATL ,5.40,Q. Williams LB - NYJ ,0.00,84.76,Jackson ,102.60
Todd,3,J. Hurts QB - PHI Q ,23.26,I. Pacheco RB - KC ,12.00,B. Robinson RB - WAS ,8.30,A. St. Brown WR - DET ,10.20,C. Watson WR - GB IA ,2.70,D. Njoku TE - CLE ,5.40,C. McCaffrey RB - SF IA ,19.60,T. Bass K - BUF ,5.00,Browns DEF ,14.00,F. Oluokun LB - JAX ,21.50,J. Mixon RB - HOU ,0.00,G. Edwards RB - LAC ,20.40,T. Higgins WR - CIN IA ,0.00,N. Collins WR - HOU ,0.00,C. Stroud QB - HOU ,0.00,Cowboys DEF ,0.00,121.96,Liam,128.34
Jackson ,1,J. Allen QB - BUF ,24.30,A. Jones RB - MIN ,5.70,D. Swift RB - CHI IA ,7.50,D. Adams WR - LV ,5.70,D. Moore WR - CHI ,5.40,C. Kmet TE - CHI Q ,0.00,D. Foreman RB - CLE IA ,30.00,G. Joseph K - GB ,12.00,Packers DEF ,2.00,B. Okereke LB - NYG ,10.00,K. Cousins QB - ATL IR ,21.02,E. Elliott RB - DAL ,9.10,C. Godwin WR - TB ,6.60,J. Jefferson WR - MIN ,0.00,R. Stevenson RB - NE IR ,8.50,B. Hall RB - NYJ ,0.00,102.60,Kevin,84.76
Kevin,9,L. Jackson QB - BAL IA ,33.88,J. Taylor RB - IND ,18.00,J. Cook RB - BUF ,16.20,B. Aiyuk WR - SF ,5.70,P. Nacua WR - LA ,16.40,T. Kelce TE - KC IA ,23.90,J. Jeudy WR - CLE ,6.40,R. Patterson K - JAX ,0.00,Commanders DEF ,9.00,T. Edmunds LB - CHI ,11.00,D. Prescott QB - DAL ,0.00,J. Williams RB - NO ,1.40,C. Lamb WR - DAL ,0.00,D. Pierce RB - HOU ,0.00,K. Williams RB - LA IA ,0.00,J. Reed WR - GB ,8.10,140.48,Aaron,88.34
