Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,4,J. Fields QB - PIT ,24.72,D. Henry RB - BAL ,17.10,N. Harris RB - PIT ,4.80,M. Evans WR - TB ,0.80,D. Metcalf WR - SEA ,12.20,E. Engram TE - JAX ,22.50,A. Brown WR - PHI Q ,7.40,C. Dicker K - LAC ,1.00,49ers DEF ,9.00,R. Blankenship DB - PHI Q ,3.00,R. Wilson QB - PIT ,15.46,D. Hopkins WR - TEN ,18.40,G. Everett TE - CHI Q ,3.90,B. Jordan TE - HOU ,3.50,I. Likely TE - BAL ,14.30,J. Addison WR - MIN ,2.70,102.52,Aaron,102.20
Liam WHYTE,6,P. Mahomes QB - KC IA ,14.64,A. Kamara RB - NO IA ,10.50,A. Mattison RB - LV ,6.60,T. Hill WR - MIA ,6.10,D. Smith WR - PHI IA ,5.30,K. Pitts TE - ATL ,11.70,D. Johnson WR - CAR ,11.70,H. Butker K - KC ,5.00,Packers DEF ,4.00,F. Warner LB - SF ,9.00,A. Cooper WR - CLE IA ,5.70,J. Conner RB - ARI ,0.00,D. Foreman RB - CLE IA ,7.20,M. Andrews TE - BAL IR ,0.00,T. Lawrence QB - JAX ,17.38,Bills DEF ,6.00,84.54,Kevin,112.34
Adam,8,J. Goff QB - DET ,4.44,J. Jacobs RB - GB IA ,5.00,T. Etienne RB - JAX ,13.20,S. Diggs WR - HOU ,2.40,C. Ridley WR - TEN ,6.30,D. Kincaid TE - BUF ,3.10,D. Montgomery RB - DET ,8.50,J. Elliott K - PHI ,9.00,Ravens DEF ,7.00,B. Okereke LB - NYG ,5.50,D. Johnson RB - JAX ,2.80,J. Williams RB - DEN ,15.10,P. Freiermuth TE - PIT ,3.80,D. Achane RB - MIA ,7.10,Buccaneers DEF ,7.00,B. Cashman LB - MIN ,3.00,64.44,Jackson ,114.72
Steven,3,J. Love QB - GB ,8.92,R. Mostert RB - MIA IA ,22.00,T. Pollard RB - TEN ,9.60,D. Samuel WR - SF ,27.00,J. Waddle WR - MIA IA ,7.90,G. Kittle TE - SF Q ,13.60,C. Sutton WR - DEN Q ,12.20,B. Aubrey K - DAL ,21.00,Dolphins DEF ,12.00,A. Singleton LB - DEN ,15.50,A. Thielen WR - CAR ,7.40,T. Lockett WR - SEA ,8.90,S. Howell QB - SEA ,0.00,R. Rice WR - KC IA ,11.20,M. Gay K - IND ,0.00,T. Edwards LB - CHI ,7.00,149.72,Todd,80.28
Oliver,10,J. Dobbs QB - SF ,4.62,A. Dillon RB - GB IA ,7.80,B. Hall RB - NYJ ,18.60,K. Allen WR - CHI IA ,6.80,G. Davis WR - JAX Q ,0.00,T. Hill TE - NO ,0.00,K. Mitchell RB - BAL IR ,6.20,D. Hopkins K - CLE IA ,9.00,Jets DEF ,12.00,A. Winfield DB - TB ,10.00,C. Kupp WR - LA IA ,17.50,D. Njoku TE - CLE ,22.10,A. Jones RB - MIN ,0.00,C. Hubbard RB - CAR ,9.60,J. Warren RB - PIT ,4.00,T. Spears RB - TEN ,11.80,75.02,Kevin,82.34
Aaron,9,T. Tagovailoa QB - MIA ,11.10,R. White RB - TB ,23.50,J. Gibbs RB - DET ,14.20,J. Chase WR - CIN ,2.90,Z. Flowers WR - BAL IA ,14.00,C. Otton TE - TB ,7.60,G. Pickens WR - PIT ,1.90,J. Sanders K - MIA ,9.00,Eagles DEF ,10.00,L. Wilson LB - CIN ,8.00,J. Hill RB - BAL ,1.20,T. McLaurin WR - WAS ,0.00,M. Sanders RB - CAR ,7.40,T. McBride TE - ARI ,0.00,K. Walker RB - SEA ,5.40,C. Stroud QB - HOU ,3.64,102.20,Liam,102.52
Kevin,7,J. Herbert QB - LAC IR ,1.84,S. Barkley RB - PHI ,20.10,Z. Moss RB - CIN ,5.60,M. Pittman WR - IND ,11.50,C. Olave WR - NO ,8.80,S. LaPorta TE - DET Q ,2.70,B. Robinson RB - ATL ,15.80,W. Lutz K - DEN ,6.00,Steelers DEF ,4.00,B. Wagner LB - WAS ,6.00,B. Cooks WR - DAL ,3.70,D. Schultz TE - HOU ,0.00,J. Meyers WR - LV ,2.50,J. Ford RB - CLE ,8.20,J. Tucker K - BAL ,11.00,Q. Williams LB - NYJ ,5.50,82.34,Oliver,75.02
Todd,1,J. Hurts QB - PHI Q ,8.88,J. Mixon RB - HOU ,18.50,C. McCaffrey RB - SF IA ,16.30,A. St. Brown WR - DET ,5.10,N. Collins WR - HOU ,1.30,J. Ferguson TE - DAL ,7.20,G. Edwards RB - LAC ,1.50,B. McManus K - WAS ,3.00,Browns DEF ,12.00,F. Oluokun LB - JAX ,6.50,D. Goedert TE - PHI ,3.00,T. Higgins WR - CIN IA ,7.20,C. Watson WR - GB IA ,0.00,I. Pacheco RB - KC ,0.00,B. Robinson RB - WAS ,0.00,Cowboys DEF ,11.00,80.28,Steven,149.72
Jackson ,2,J. Allen QB - BUF ,20.52,E. Elliott RB - DAL ,21.00,A. Ekeler RB - WAS ,19.00,D. Moore WR - CHI ,20.80,J. Jefferson WR - MIN ,2.70,T. Hockenson TE - MIN IR ,5.30,D. Swift RB - CHI IA ,3.90,J. Moody K - SF ,4.00,Colts DEF ,7.00,Z. Franklin LB - IND ,10.50,D. Adams WR - LV ,6.30,C. Kmet TE - CHI Q ,6.60,K. Herbert RB - CHI ,0.80,R. Stevenson RB - NE IR ,0.00,G. Wilson WR - NYJ Q ,11.10,B. Purdy QB - SF IA ,21.42,114.72,Adam,64.44
Kevin,5,D. Prescott QB - DAL ,17.94,J. Cook RB - BUF ,20.10,K. Williams RB - LA IA ,11.30,C. Lamb WR - DAL ,13.10,B. Aiyuk WR - SF ,11.60,T. Kelce TE - KC IA ,8.30,D. Singletary RB - NYG ,12.50,C. Boswell K - PIT ,6.00,Jaguars DEF ,6.00,F. Luvu LB - WAS ,5.50,L. Jackson QB - BAL IA ,31.64,J. Jeudy WR - CLE ,1.60,J. Taylor RB - IND ,0.00,D. Pierce RB - HOU ,0.70,J. Reed WR - GB ,12.50,P. Nacua WR - LA ,9.00,112.34,Liam WHYTE,84.54
