Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,6,K. Murray QB - ARI ,18.26,D. Henry RB - BAL ,2.00,N. Harris RB - PIT ,15.60,D. Hopkins WR - TEN ,2.70,M. Evans WR - TB ,20.30,E. Engram TE - JAX ,1.20,D. Metcalf WR - SEA ,9.80,C. Dicker K - LAC ,8.00,Raiders DEF ,8.00,J. Hicks LB - CLE ,5.50,D. Goedert TE - PHI ,0.00,A. Brown WR - PHI Q ,0.00,D. Henderson RB ,0.00,J. Fields QB - PIT ,0.00,J. Addison WR - MIN ,6.90,49ers DEF ,20.00,91.36,Liam WHYTE,62.60
Liam WHYTE,7,T. Lawrence QB - JAX ,3.10,A. Kamara RB - NO IA ,11.50,A. Mattison RB - LV ,3.30,A. Cooper WR - CLE IA ,9.80,D. Johnson WR - CAR ,1.70,M. Andrews TE - BAL IR ,4.40,J. Conner RB - ARI ,7.30,C. Santos K - CHI ,12.00,Saints DEF ,1.00,F. Warner LB - SF ,8.50,T. Hill WR - MIA ,0.00,M. Thomas WR - NO IR ,0.90,P. Mahomes QB - KC IA ,0.00,K. Pitts TE - ATL ,3.00,D. Smith WR - PHI IA ,0.00,H. Butker K - KC ,0.00,62.60,Liam,91.36
Adam,4,J. Goff QB - DET ,21.12,J. Jacobs RB - GB IA ,10.70,T. Etienne RB - JAX ,5.40,S. Diggs WR - HOU ,4.40,C. Ridley WR - TEN ,2.00,D. Kincaid TE - BUF ,11.10,D. Montgomery RB - DET ,17.60,C. McLaughlin K - TB ,8.00,Ravens DEF ,14.00,J. Sanborn LB - CHI ,6.00,G. Davis WR - JAX Q ,8.60,J. Williams RB - DEN ,17.00,J. Dotson WR - WAS ,0.00,D. Achane RB - MIA ,0.00,J. Elliott K - PHI ,0.00,J. Brooks LB - MIA ,2.50,100.32,Kevin,119.86
Steven,5,J. Burrow QB - CIN IR ,19.88,T. Pollard RB - TEN ,5.50,A. Dillon RB - GB IA ,8.10,A. Thielen WR - CAR ,4.20,D. Samuel WR - SF ,11.90,G. Kittle TE - SF Q ,17.60,T. Lockett WR - SEA ,15.20,M. Gay K - IND ,6.00,Buccaneers DEF ,13.00,T. Edwards LB - CHI ,8.50,R. Mostert RB - MIA IA ,0.00,C. Sutton WR - DEN Q ,9.30,J. Waddle WR - MIA IA ,0.00,R. Rice WR - KC IA ,0.00,B. Aubrey K - DAL ,7.00,Dolphins DEF ,0.00,109.88,Jackson ,114.78
Oliver,10,W. Levis QB - TEN IA ,5.96,A. Jones RB - MIN ,7.40,B. Hall RB - NYJ ,7.50,K. Allen WR - CHI IA ,29.50,C. Kirk WR - JAX IA ,8.40,T. Hill TE - NO ,2.30,T. Dell WR - HOU IR ,13.90,D. Hopkins K - CLE IA ,13.00,Jets DEF ,8.00,K. Moore DB - IND ,5.50,C. Kupp WR - LA IA ,0.00,K. Hunt RB - CLE ,9.20,J. Dobbs QB - SF ,25.12,T. Allgeier RB - ATL ,3.80,J. Warren RB - PIT ,17.00,J. Downs WR - IND ,4.00,101.46,Todd,137.26
Aaron,3,C. Stroud QB - HOU ,19.04,K. Walker RB - SEA ,18.70,R. White RB - TB ,15.80,T. McLaurin WR - WAS ,3.30,J. Chase WR - CIN ,18.40,J. Smith TE - MIA ,0.10,J. Gibbs RB - DET ,23.20,J. Sanders K - MIA ,0.00,Eagles DEF ,0.00,R. Smith LB - BAL ,17.50,M. Brown WR - KC IR ,2.80,J. Hill RB - BAL ,0.70,M. Sanders RB - CAR ,1.00,T. Tagovailoa QB - MIA ,0.00,G. Pickens WR - PIT ,4.50,Z. Flowers WR - BAL IA ,7.30,116.04,Kevin,98.62
Kevin,8,J. Herbert QB - LAC IR ,28.42,S. Barkley RB - PHI ,6.10,B. Robinson RB - ATL ,16.60,J. Meyers WR - LV ,2.10,M. Pittman WR - IND ,8.40,D. Schultz TE - HOU ,7.10,J. Ford RB - CLE ,10.90,J. Tucker K - BAL ,7.00,Steelers DEF ,6.00,Q. Williams LB - NYJ ,6.00,Z. Moss RB - CIN ,0.20,D. London WR - ATL ,3.60,C. Olave WR - NO ,16.40,S. LaPorta TE - DET Q ,4.00,B. Wagner LB - WAS ,11.00,-,-,98.62,Aaron,116.04
Todd,2,G. Smith QB - SEA ,24.06,J. Mixon RB - HOU ,10.50,C. McCaffrey RB - SF IA ,14.20,T. Boyd WR - CIN ,11.70,A. St. Brown WR - DET ,22.50,J. Ferguson TE - DAL ,8.60,B. Robinson RB - WAS ,21.70,T. Bass K - BUF ,3.00,Cowboys DEF ,8.00,F. Oluokun LB - JAX ,13.00,G. Edwards RB - LAC ,8.80,T. Higgins WR - CIN IA ,0.00,J. Hurts QB - PHI Q ,0.00,N. Collins WR - HOU ,0.00,I. Pacheco RB - KC ,0.00,Browns DEF ,13.00,137.26,Oliver,101.46
Jackson ,1,J. Allen QB - BUF ,14.38,A. Ekeler RB - WAS ,17.50,R. Stevenson RB - NE IR ,10.20,D. Moore WR - CHI ,5.90,G. Wilson WR - NYJ Q ,9.30,T. Hockenson TE - MIN IR ,19.40,D. Adams WR - LV ,8.60,G. Joseph K - GB ,9.00,Seahawks DEF ,5.00,Z. Franklin LB - IND ,15.50,C. Kmet TE - CHI Q ,4.60,D. Swift RB - CHI IA ,0.00,J. Jefferson WR - MIN ,0.00,C. Hubbard RB - CAR ,3.90,K. Herbert RB - CHI ,0.00,B. Purdy QB - SF IA ,23.84,114.78,Steven,109.88
Kevin,9,D. Prescott QB - DAL ,37.86,J. Taylor RB - IND ,13.50,J. Cook RB - BUF ,13.00,C. Lamb WR - DAL ,28.50,B. Aiyuk WR - SF ,11.50,L. Thomas TE - WAS ,4.00,J. Jeudy WR - CLE ,3.50,Y. Koo K - ATL ,5.00,Commanders DEF ,0.00,C. Bynum DB - MIN ,3.00,T. Kelce TE - KC IA ,0.00,L. Jackson QB - BAL IA ,13.02,D. Pierce RB - HOU ,0.00,K. Williams RB - LA IA ,0.00,J. Reed WR - GB ,16.40,P. Nacua WR - LA ,0.00,119.86,Adam,100.32
