Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,4,M. Stafford QB - LA ,13.06,J. Mixon RB - CIN ,25.00,C. McCaffrey RB - CAR IR ,10.60,H. Renfrow WR - LV ,10.90,J. Jefferson WR - MIN ,14.00,M. Gesicki TE - MIA ,5.40,D. Williams RB - KC ,7.70,M. Crosby K - GB ,1.00,Dolphins DEF ,17.00,D. Leonard LB - IND ,8.00,M. Davis RB - ATL Q ,3.80,S. Shepard WR - NYG IR ,0.00,D. Metcalf WR - SEA ,0.00,M. Sanders RB - PHI ,0.00,J. Hurts QB - PHI Q ,16.68,K. Herbert RB - CHI ,1.30,112.66,Kevin,112.64
Liam WHYTE,10,J. Burrow QB - CIN ,7.38,C. Patterson RB - ATL ,13.60,J. Williams RB - DEN ,11.10,S. Diggs WR - BUF ,8.50,D. Smith WR - PHI ,17.60,T. Kelce TE - KC ,12.80,C. Sutton WR - DEN ,2.90,H. Butker K - KC ,9.00,Bengals DEF ,-2.00,A. Singleton LB - DEN ,6.50,Z. Ertz TE - ARI ,2.70,M. Evans WR - TB ,0.00,J. Conner RB - ARI ,37.30,M. Gaskin RB - MIA ,9.70,J. Waddle WR - MIA ,9.30,D. Perryman LB - LV Q ,9.50,87.38,Jackson ,115.08
Adam,5,J. Love QB - GB ,13.90,A. Kamara RB - NO ,16.40,N. Harris RB - PIT ,13.80,R. Woods WR - TEN IR ,10.40,C. Claypool WR - PIT ,4.30,M. Andrews TE - BAL ,4.40,B. Scott RB - PHI ,4.00,J. Tucker K - BAL ,10.00,Patriots DEF ,20.00,D. Jones LB - ATL ,10.00,M. Jones WR - JAX ,2.10,D. Booker RB - NYG ,12.20,T. Higbee TE - LA IR ,5.10,M. Williams WR - LAC ,5.80,T. Hockenson TE - DET IR ,0.00,K. Murray QB - ARI ,0.00,107.20,Todd,71.26
Steven,6,P. Mahomes QB - KC ,10.44,D. Freeman RB - BAL Q ,15.30,N. Chubb RB - CLE ,30.30,A. Thielen WR - MIN IR ,6.60,T. Hill WR - MIA ,3.30,M. Alie-Cox TE - IND ,2.80,K. Toney WR - NYG Q ,0.70,J. Sanders K - MIA ,5.00,Cowboys DEF ,3.00,F. Oluokun LB - JAX ,6.00,J. Landry WR - CLE ,1.10,D. Parker WR - NE ,0.00,T. Lockett WR - SEA ,0.00,A. Collins RB - SEA IR ,0.00,J. Robinson RB - JAX IR ,0.00,Buccaneers DEF ,0.00,83.44,Kevin,59.24
Oliver,8,C. Wentz QB - WAS ,24.18,T. Johnson RB - NYJ ,10.10,Z. Moss RB - BUF ,2.40,K. Allen WR - LAC ,10.40,A. Cooper WR - CLE ,3.70,D. Schultz TE - DAL ,6.40,R. Anderson WR - CAR ,0.20,N. Folk K - NE ,6.00,Rams DEF ,5.00,S. Hubbard DL - CIN ,6.50,A. Green WR - ARI ,0.00,A. Rodgers QB - GB ,0.00,D. Henry RB - TEN ,0.00,C. Godwin WR - TB IR ,0.00,J. Williams RB - DET ,0.00,A. Mattison RB - MIN ,0.30,74.88,Aaron,94.14
Aaron,2,L. Jackson QB - BAL Q ,30.64,M. Gordon RB - DEN ,15.50,A. Ekeler RB - LAC ,8.20,D. Hopkins WR - ARI IR ,0.00,B. Cooks WR - HOU Q ,5.60,K. Pitts TE - ATL ,6.20,J. Jacobs RB - LV ,9.50,T. Bass K - BUF ,6.00,Colts DEF ,5.00,B. Baker DB - ARI Q ,7.50,K. Cousins QB - MIN ,21.58,O. Beckham WR - LA O ,0.00,A. Robinson WR - LA ,6.80,C. Davis WR - NYJ IR ,0.00,D. Knox TE - BUF ,0.00,D. Singletary RB - BUF ,6.90,94.14,Oliver,74.88
Kevin,3,D. Carr QB - LV ,10.34,K. Drake RB - LV Q ,10.00,A. Jones RB - GB ,5.30,D. Adams WR - LV ,5.20,C. Kupp WR - LA ,9.50,J. Cook TE - LAC ,6.80,D. Moore WR - CAR ,4.60,G. Zuerlein K - NYJ ,0.00,Saints DEF ,2.00,D. Campbell LB - GB ,5.50,R. Gronkowski TE - TB ,0.00,T. Brady QB - TB ,0.00,K. Hunt RB - CLE Q ,0.00,T. McLaurin WR - WAS ,0.00,D. Swift RB - DET ,0.00,Cardinals DEF ,12.00,59.24,Steven,83.44
Todd,1,J. Allen QB - BUF ,10.56,E. Elliott RB - DAL Q ,9.60,D. Harris RB - NE ,9.30,C. Lamb WR - DAL ,2.30,J. Chase WR - CIN ,2.90,D. Goedert TE - PHI ,4.30,D. Samuel WR - SF ,6.30,M. Gay K - LA ,12.00,Bills DEF ,8.00,L. Wilson LB - CIN ,6.00,E. Sanders WR - BUF ,6.50,A. Brown WR - PHI ,5.20,T. Pollard RB - DAL ,4.30,D. Johnson RB - CLE ,1.60,C. Edwards-Helaire RB - KC ,0.00,A. Gibson RB - WAS ,0.00,71.26,Adam,107.20
Jackson ,7,D. Prescott QB - DAL ,18.88,D. Montgomery RB - CHI ,8.00,J. Taylor RB - IND ,34.00,T. Higgins WR - CIN ,7.80,M. Pittman WR - IND ,12.40,D. Waller TE - LV ,9.20,C. Edmonds RB - MIA ,0.30,R. Bullock K - TEN ,4.00,Steelers DEF ,7.00,E. Kendricks LB - MIN ,13.50,J. Jones WR - TEN ,3.50,R. Tannehill QB - TEN ,14.02,L. Fournette RB - TB ,0.00,J. McNichols RB - TEN ,3.50,S. Barkley RB - NYG ,0.00,C. Hubbard RB - CAR ,3.60,115.08,Liam WHYTE,87.38
Kevin,9,J. Herbert QB - LAC ,31.64,D. Cook RB - MIN ,12.20,D. Henderson RB - LA ,5.80,M. Brown WR - ARI ,11.60,D. Johnson WR - PIT ,6.70,G. Kittle TE - SF ,14.10,M. Carter RB - NYJ ,8.60,Y. Koo K - ATL ,9.00,49ers DEF ,1.00,R. Smith LB - CHI ,12.00,A. Brown WR Q ,0.00,C. Beasley WR - BUF ,3.30,H. Henry TE - NE ,7.90,C. Ridley WR - ATL NFI-R ,0.00,E. Mitchell RB - SF ,7.90,D. Carlson K - LV ,10.00,112.64,Liam,112.66
