Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,6,J. Hurts QB - PHI Q ,21.80,J. Mixon RB - CIN ,7.60,C. McCaffrey RB - CAR IR ,19.70,S. Shepard WR - NYG IR ,8.50,D. Metcalf WR - SEA ,5.30,M. Andrews TE - BAL ,6.70,M. Sanders RB - PHI ,5.90,M. Crosby K - GB ,5.00,Steelers DEF ,2.00,D. Leonard LB - IND ,6.00,M. Stafford QB - LA ,17.22,M. Davis RB - ATL Q ,6.30,J. Smith-Schuster WR - KC ,10.40,C. Kirk WR - JAX ,6.50,M. Gesicki TE - MIA ,4.10,B. Aiyuk WR - SF ,0.60,88.50,Adam,121.80
Liam WHYTE,8,R. Wilson QB - DEN ,23.32,C. Carson RB - SEA IR ,15.10,M. Gaskin RB - MIA ,4.60,M. Evans WR - TB ,19.50,S. Diggs WR - BUF ,13.00,T. Kelce TE - KC ,17.90,D. Smith WR - PHI ,1.60,H. Butker K - KC ,5.00,Ravens DEF ,3.00,R. Evans LB - ATL ,2.50,Z. Ertz TE - ARI ,0.60,J. Conner RB - ARI ,2.60,P. Lindsay RB - MIA ,8.40,C. Sutton WR - DEN ,15.90,D. Mooney WR - CHI ,6.60,J. Waddle WR - MIA ,2.80,105.52,Steven,124.52
Adam,2,K. Murray QB - ARI ,33.10,A. Kamara RB - NO ,3.00,N. Harris RB - PIT ,14.10,R. Woods WR - TEN IR ,7.00,J. Jefferson WR - MIN ,12.50,T. Hockenson TE - DET IR ,12.60,M. Jones WR - JAX ,11.50,J. Tucker K - BAL ,6.00,Patriots DEF ,19.00,S. Thompson LB - CAR ,3.00,N. Agholor WR - NE ,2.10,J. Smith TE - NE ,2.80,M. Williams WR - LAC ,15.10,N. Hines RB - IND ,2.20,T. Pollard RB - DAL ,21.00,C. Claypool WR - PIT ,6.70,121.80,Liam,88.50
Steven,1,P. Mahomes QB - KC ,26.02,N. Chubb RB - CLE ,16.80,J. Robinson RB - JAX IR ,6.40,A. Thielen WR - MIN IR ,9.90,T. Hill WR - MIA ,2.90,R. Tonyan TE - GB IR ,11.20,T. Lockett WR - SEA ,23.80,J. Sanders K - MIA ,0.00,Buccaneers DEF ,19.00,B. Martinez LB - NYG IR ,8.50,C. Hyde RB - JAX IR ,0.70,D. Parker WR - NE ,4.20,D. Johnson RB - HOU ,4.70,W. Fuller WR - MIA IR ,0.00,K. Golladay WR - NYG ,3.80,J. Burrow QB - CIN ,10.28,124.52,Liam WHYTE,105.52
Oliver,7,A. Rodgers QB - GB ,26.80,M. Ingram RB - NO Q ,4.00,D. Henry RB - TEN ,41.70,K. Allen WR - LAC ,11.80,C. Godwin WR - TB IR ,12.20,L. Thomas TE - WAS IR ,4.50,A. Cooper WR - CLE ,2.40,R. Blankenship K - IND IR ,10.00,Rams DEF ,8.00,M. Garrett DL - CLE ,1.50,R. Anderson WR - CAR ,3.80,C. Samuel WR - WAS Q ,0.00,J. Williams RB - DET ,3.70,A. Mattison RB - MIN ,2.80,C. Edwards-Helaire RB - KC ,2.60,T. Lawrence QB - JAX ,6.82,122.90,Kevin,88.22
Aaron,3,L. Jackson QB - BAL Q ,32.26,M. Gordon RB - DEN ,6.90,A. Ekeler RB - LAC ,13.50,D. Hopkins WR - ARI IR ,11.40,A. Robinson WR - LA ,8.40,K. Pitts TE - ATL ,7.30,B. Cooks WR - HOU Q ,13.80,T. Bass K - BUF ,5.00,Dolphins DEF ,1.00,B. Baker DB - ARI Q ,8.50,O. Beckham WR - LA O ,0.00,J. Winston QB - NO IR ,9.34,K. Drake RB - LV Q ,5.50,C. Davis WR - NYJ IR ,0.80,J. Jacobs RB - LV ,0.00,D. Singletary RB - BUF ,15.10,108.06,Jackson ,78.98
Kevin,4,T. Brady QB - TB ,29.64,A. Jones RB - GB ,35.50,D. Swift RB - DET ,7.80,D. Adams WR - LV ,12.10,C. Kupp WR - LA ,27.80,J. Cook TE - LAC ,2.80,D. Moore WR - CAR ,13.90,G. Zuerlein K - NYJ ,10.00,Football Team DEF ,3.00,B. Wagner LB - LA Q ,20.50,R. Gronkowski TE - TB ,15.90,K. Hunt RB - CLE Q ,5.30,D. Chark WR - DET IR ,1.90,R. Gage WR - TB ,2.80,T. McLaurin WR - WAS ,17.70,Chiefs DEF ,7.00,163.04,Todd,90.56
Todd,5,J. Allen QB - BUF ,16.66,D. Harris RB - NE ,12.40,A. Gibson RB - WAS ,7.30,A. Brown WR - PHI ,4.30,C. Lamb WR - DAL ,9.40,N. Fant TE - SEA ,9.30,E. Elliott RB - DAL Q ,15.70,R. Succop K - TB ,6.00,Browns DEF ,5.00,D. White LB - TB ,4.50,D. Goedert TE - PHI ,2.40,D. Samuel WR - SF ,10.10,L. Shenault WR - JAX ,0.70,T. Williams RB - BAL ,9.30,J. Chase WR - CIN ,11.40,T. Sermon RB - SF ,0.80,90.56,Kevin,163.04
Jackson ,9,D. Prescott QB - DAL ,8.48,D. Montgomery RB - CHI ,7.90,J. Taylor RB - IND ,5.30,J. Jones WR - TEN ,12.80,T. Higgins WR - CIN ,12.00,D. Waller TE - LV ,6.50,C. Edmonds RB - MIA ,7.50,Y. Koo K - ATL ,5.00,Broncos DEF ,9.00,Z. Cunningham LB - TEN ,4.50,R. Tannehill QB - TEN ,14.58,L. Murray RB - BAL ,9.60,T. Boyd WR - CIN ,7.30,M. Thomas WR - NO PUP ,0.00,L. Fournette RB - TB ,7.60,S. Barkley RB - NYG ,6.90,78.98,Aaron,108.06
Kevin,10,J. Herbert QB - LAC ,14.72,D. Cook RB - MIN ,14.80,E. Mitchell RB - SF ,5.30,C. Ridley WR - ATL NFI-R ,12.30,D. Johnson WR - PIT ,10.50,G. Kittle TE - SF ,1.70,J. Landry WR - CLE ,0.90,D. Carlson K - LV ,14.00,Packers DEF ,6.00,A. Singleton LB - DEN ,8.00,A. Brown WR Q ,1.70,M. Mack RB - HOU ,1.60,S. Michel RB - LA ,4.60,M. Brown WR - ARI ,17.30,D. Henderson RB - LA ,14.20,J. Williams RB - DEN ,7.40,88.22,Oliver,122.90
