Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,8,C. Wentz QB - PHI ,8.62,M. Gaskin RB - MIA ,10.30,D. Dallas RB - SEA ,17.80,D. Metcalf WR - SEA ,28.10,B. Aiyuk WR - SF Q ,17.10,N. Fant TE - DEN ,4.70,L. Bell RB - KC ,3.80,Y. Koo K - ATL ,13.00,Eagles DEF ,20.00,T. Edmunds LB - BUF ,5.50,A. Green WR - CIN ,1.90,D. Hopkins WR - ARI ,0.00,J. Mixon RB - CIN IR ,0.00,H. Hurst TE - ATL ,5.40,J. Jackson RB - LAC ,14.20,K. Murray QB - ARI Q ,0.00,128.92,Jackson ,110.62
Liam WHYTE,3,R. Wilson QB - SEA ,28.74,D. Singletary RB - BUF ,9.20,D. Swift RB - DET ,2.30,J. Jones WR - ATL Q ,13.70,A. Thielen WR - MIN ,2.70,T. Kelce TE - KC ,16.90,T. Boyd WR - CIN ,13.60,M. Crosby K - GB ,2.00,49ers DEF ,-2.00,L. David LB - TB ,5.00,T. Bridgewater QB - CAR Q ,12.04,D. Johnson RB - HOU ,0.00,L. Fournette RB - TB ,7.10,T. Fulgham WR - PHI ,13.80,T. Higgins WR - CIN Q ,8.40,D. Carlson K - LV ,10.00,92.14,Oliver,85.26
Adam,6,R. Tannehill QB - TEN ,17.32,J. Williams RB - GB ,12.20,A. Mattison RB - MIN ,0.80,C. Beasley WR - BUF Q ,2.40,A. Robinson WR - CHI ,14.70,J. Smith TE - TEN ,2.90,D. Cook RB - MIN ,46.60,S. Gostkowski K - TEN ,2.00,Titans DEF ,-1.00,L. Vander Esch LB - DAL Q ,5.50,J. Brown WR - BUF ,2.10,E. Engram TE - NYG ,7.00,J. Smith-Schuster WR - PIT ,6.70,A. Ekeler RB - LAC Q ,0.00,D. Chark WR - JAX Q ,0.00,Z. Cunningham LB - HOU ,0.00,103.42,Kevin,74.54
Steven,2,L. Jackson QB - BAL Q ,16.82,T. Gurley RB - ATL ,10.60,D. Henry RB - TEN ,17.20,D. Parker WR - MIA ,6.30,T. Hill WR - KC ,21.80,J. Cook TE - NO ,11.10,C. Kupp WR - LA Q ,12.00,J. Tucker K - BAL ,8.00,Colts DEF ,15.00,B. Martinez LB - NYG ,10.00,M. Stafford QB - DET ,22.44,M. Jones WR - DET ,15.90,W. Fuller WR - HOU ,0.00,W. Gallman RB - NYG ,12.20,D. Henderson RB - LA IR ,5.80,Rams DEF ,5.00,128.82,Aaron,110.36
Oliver,9,T. Brady QB - TB ,21.06,E. Elliott RB - DAL ,7.30,R. Jones RB - TB ,2.60,T. Lockett WR - SEA ,3.30,R. Anderson WR - CAR ,4.80,E. Ebron TE - PIT Q ,10.80,R. Woods WR - LA ,21.40,R. Blankenship K - IND ,3.00,Buccaneers DEF ,7.00,F. Warner LB - SF ,4.00,C. Carson RB - SEA ,0.00,C. Edmonds RB - ARI ,0.00,T. Pollard RB - DAL ,6.40,S. Miller WR - TB ,4.20,J. Kelley RB - LAC ,2.50,W. Lutz K - NO ,14.00,85.26,Liam WHYTE,92.14
Aaron,7,J. Allen QB - BUF ,12.46,J. Conner RB - PIT ,12.00,J. Jacobs RB - LV ,12.90,S. Diggs WR - BUF ,9.20,K. Golladay WR - DET Q ,0.00,R. Gronkowski TE - TB ,10.10,K. Allen WR - LAC ,12.70,R. Succop K - TB ,13.00,Steelers DEF ,18.00,E. Kendricks LB - MIN Q ,10.00,D. Bryant WR - BAL ,0.00,J. Crowder WR - NYJ ,0.00,M. Thomas WR - NO Q ,0.00,C. Davis WR - TEN ,18.80,J. Robinson RB - JAX Q ,0.00,A. Gibson RB - WAS ,0.00,110.36,Steven,128.82
Kevin,1,P. Mahomes QB - KC Q ,36.64,A. Kamara RB - NO ,18.30,D. Montgomery RB - CHI ,10.50,C. Ridley WR - ATL ,4.20,C. Lamb WR - DAL ,4.60,D. Waller TE - LV ,2.70,D. Harris RB - NE IR ,16.20,H. Butker K - KC ,5.00,Chiefs DEF ,7.00,B. Wagner LB - SEA ,14.00,D. Brees QB - NO ,21.60,T. Patrick WR - DEN Q ,0.00,N. Chubb RB - CLE ,0.00,T. McLaurin WR - WAS ,0.00,Ravens DEF ,4.00,J. Smith LB - DAL Q ,6.00,119.14,Todd,64.80
Todd,5,J. Goff QB - LA ,10.20,M. Gordon RB - DEN ,4.70,C. Edwards-Helaire RB - KC ,3.10,M. Evans WR - TB ,11.50,M. Brown WR - BAL ,6.30,H. Henry TE - LAC ,3.30,C. Claypool WR - PIT ,8.20,J. Slye K - CAR ,5.00,Bills DEF ,4.00,D. White LB - TB ,8.50,L. Murray RB - NO Q ,3.10,D. Watson QB - HOU ,0.00,A. Jones RB - GB Q ,0.00,M. Gallup WR - DAL ,6.10,T. Hockenson TE - DET ,6.50,B. Baker DB - ARI ,0.00,64.80,Kevin,119.14
Jackson ,4,J. Herbert QB - LAC ,22.22,M. Davis RB - CAR Q ,7.70,B. Scott RB - PHI ,7.90,D. Adams WR - GB ,23.30,D. Moore WR - CAR ,5.50,M. Andrews TE - BAL ,3.20,G. Bernard RB - CIN ,19.80,T. Bass K - BUF ,6.00,Chargers DEF ,3.00,R. Smith LB - CHI Q ,12.00,A. Peterson RB - DET ,1.20,A. Cooper WR - DAL Q ,0.50,R. Mostert RB - SF IR ,0.00,C. Godwin WR - TB ,0.00,M. Sanders RB - PHI Q ,0.00,J. Jefferson WR - MIN ,2.60,110.62,Liam,128.92
Kevin,10,A. Rodgers QB - GB ,22.54,K. Hunt RB - CLE ,7.30,J. Taylor RB - IND ,3.10,J. Landry WR - CLE ,5.20,A. Brown WR - TEN Q ,8.40,G. Kittle TE - SF ,3.90,H. Renfrow WR - LV ,8.60,M. Badgley K - LAC ,14.00,Packers DEF ,0.00,A. Walker LB - IND ,1.50,C. Newton QB - NE ,18.36,A. Brown WR - TB ,0.00,J. McKinnon RB - SF ,10.90,C. Hyde RB - SEA ,0.00,K. Drake RB - ARI ,0.00,C. McCaffrey RB - CAR Q ,0.00,74.54,Adam,103.42
