Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,DP,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Liam,9,K. Murray QB - ARI Q ,20.46,D. Johnson RB - HOU Q ,5.90,D. Washington RB - MIA ,5.20,D. Hopkins WR - ARI ,13.60,D. Metcalf WR - SEA ,12.10,N. Fant TE - DEN ,0.00,B. Aiyuk WR - SF Q ,11.90,R. Blankenship K - IND ,14.00,Panthers DEF ,2.00,A. Singleton LB - PHI ,9.50,T. Hilton WR - IND ,20.60,L. Bell RB - KC ,3.50,J. McKissic RB - WAS ,8.60,J. Mixon RB - CIN IR ,0.00,M. Gaskin RB - MIA ,0.00,C. Akers RB - LA ,19.40,94.66,Jackson ,134.02
Liam WHYTE,3,R. Wilson QB - SEA ,22.14,M. Sanders RB - PHI Q ,25.60,D. Singletary RB - BUF ,3.40,A. Thielen WR - MIN ,3.90,T. Boyd WR - CIN ,4.30,M. Andrews TE - BAL ,7.80,D. Johnson RB - HOU ,0.00,D. Carlson K - LV ,9.00,Vikings DEF ,0.00,J. Smith LB - DAL Q ,12.50,C. Godwin WR - TB ,2.50,R. Tonyan TE - GB ,9.60,D. Moore WR - CAR ,0.00,T. Fulgham WR - PHI ,0.00,T. Higgins WR - CIN Q ,4.90,L. David LB - TB ,8.00,88.64,Kevin,133.48
Adam,8,M. Ryan QB - ATL ,7.26,D. Cook RB - MIN ,17.00,A. Ekeler RB - LAC Q ,14.60,A. Robinson WR - CHI ,18.30,D. Johnson WR - PIT ,4.00,E. Engram TE - NYG ,1.80,N. Hines RB - IND ,7.50,C. Boswell K - PIT ,1.00,Rams DEF ,21.00,D. Leonard LB - IND ,10.00,C. Newton QB - NE ,4.36,K. Cousins QB - MIN ,19.10,J. Crowder WR - NYJ ,0.70,J. Smith-Schuster WR - PIT ,13.50,J. Smith TE - TEN ,2.30,D. Chark WR - JAX Q ,1.60,102.46,Steven,144.82
Steven,2,L. Jackson QB - BAL Q ,34.92,D. Henry RB - TEN ,34.20,W. Gallman RB - NYG ,7.80,T. Hill WR - KC ,23.10,C. Kupp WR - LA Q ,9.30,M. Gesicki TE - MIA ,18.50,D. Parker WR - MIA ,0.00,J. Tucker K - BAL ,9.00,Saints DEF ,2.00,B. Martinez LB - NYG ,6.00,M. Jones WR - DET ,4.80,D. Carr QB - LV ,23.84,T. Gurley RB - ATL ,3.10,W. Fuller WR - HOU ,0.00,B. Hill RB - ATL ,2.00,Colts DEF ,12.00,144.82,Adam,102.46
Oliver,10,J. Goff QB - LA ,14.58,E. Elliott RB - DAL ,5.90,C. Carson RB - SEA ,15.80,R. Woods WR - LA ,4.10,T. Lockett WR - SEA ,5.20,E. Ebron TE - PIT Q ,5.00,R. Jones RB - TB ,14.40,W. Lutz K - NO ,3.00,Bears DEF ,17.00,A. Klein LB - BUF ,4.00,R. Anderson WR - CAR ,9.70,C. Samuel WR - CAR ,9.00,C. Edmonds RB - ARI ,5.30,C. Kirk WR - ARI ,1.40,J. Meyers WR - NE ,4.70,Z. Moss RB - BUF IR ,4.30,88.98,Aaron,94.32
Aaron,5,J. Allen QB - BUF ,18.32,J. Conner RB - PIT ,1.80,J. Robinson RB - JAX Q ,8.30,K. Allen WR - LAC ,11.20,S. Diggs WR - BUF ,19.10,R. Gronkowski TE - TB ,6.20,J. Jacobs RB - LV ,7.40,R. Succop K - TB ,8.00,Steelers DEF ,6.00,D. White LB - TB ,8.00,B. Roethlisberger QB - PIT ,13.48,M. Thomas WR - NO Q ,8.40,K. Golladay WR - DET Q ,0.00,H. Hurst TE - ATL ,0.70,A. Gibson RB - WAS ,0.00,T. Bass K - BUF ,8.00,94.32,Oliver,88.98
Kevin,1,P. Mahomes QB - KC Q ,21.12,A. Kamara RB - NO ,16.40,D. Montgomery RB - CHI ,21.50,C. Ridley WR - ATL ,18.40,T. McLaurin WR - WAS ,2.40,D. Waller TE - LV ,7.50,N. Chubb RB - CLE ,22.30,J. Sanders K - MIA ,9.00,Ravens DEF ,0.00,B. Wagner LB - SEA ,7.00,D. Brees QB - NO ,0.00,T. Patrick WR - DEN Q ,9.60,D. Harris RB - NE IR ,7.00,C. Lamb WR - DAL ,6.10,Y. Koo K - ATL ,5.00,Chiefs DEF ,14.00,125.62,Todd,79.48
Todd,6,R. Tannehill QB - TEN ,16.48,M. Gordon RB - DEN ,9.10,C. Edwards-Helaire RB - KC ,9.60,C. Beasley WR - BUF Q ,4.10,M. Evans WR - TB ,5.60,H. Henry TE - LAC ,4.10,A. Jones RB - GB Q ,7.50,M. Crosby K - GB ,10.00,Buccaneers DEF ,9.00,B. Baker DB - ARI ,4.00,L. Murray RB - NO Q ,0.70,D. Watson QB - HOU ,16.56,T. Hockenson TE - DET ,10.30,M. Brown WR - BAL ,11.00,C. Claypool WR - PIT ,1.50,Dolphins DEF ,10.00,79.48,Kevin,125.62
Jackson ,4,J. Herbert QB - LAC ,15.72,M. Davis RB - CAR Q ,21.30,R. Mostert RB - SF IR ,7.00,D. Adams WR - GB ,17.50,J. Jefferson WR - MIN ,5.90,T. Kelce TE - KC ,19.60,D. Swift RB - DET ,11.00,J. Slye K - CAR ,9.00,Seahawks DEF ,12.00,R. Smith LB - CHI Q ,15.00,J. Jones WR - ATL Q ,0.00,G. Bernard RB - CIN ,0.30,A. Abdullah RB - MIN ,2.10,A. Cooper WR - DAL Q ,11.10,B. Perriman WR - NYJ ,2.60,C. Davis WR - TEN ,1.40,134.02,Liam,94.66
Kevin,7,A. Rodgers QB - GB ,30.90,K. Drake RB - ARI ,15.00,J. Taylor RB - IND ,28.50,J. Landry WR - CLE ,11.68,A. Brown WR - TEN Q ,18.20,J. Reed TE - SF ,1.30,A. Brown WR - TB ,4.90,H. Butker K - KC ,7.00,Packers DEF ,4.00,F. Oluokun LB - ATL ,12.00,B. Cooks WR - HOU ,0.00,K. Hunt RB - CLE ,25.00,C. McCaffrey RB - CAR Q ,0.00,G. Kittle TE - SF ,0.00,D. Goedert TE - PHI Q ,4.30,D. Samuel WR - SF Q ,0.90,133.48,Liam WHYTE,88.64
